,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,2772.6400000000003,2.77264,,0.014692309098646206,0.013719322434237473,0.004173354019137889
35,35,0.12,75,100000.0,,3037.24,3.03724,,0.014946385024661026,0.01398463144054248,0.0042589071800161445
36,36,0.12,76,100000.0,,3341.04,3.3410399999999996,,0.015111429359481007,0.013181419927010236,0.004167611201863116
37,37,0.12,77,100000.0,,3615.36,3.61536,,0.015310750334277827,0.014127734655795749,0.004243080165298032
38,38,0.12,78,100000.0,,3920.16,3.92016,,0.015543759625685424,0.013468012018782938,0.004133566728729292
39,39,0.12,79,100000.0,,4266.88,4.26688,,0.015747933826029906,0.013653879092286905,0.0043128786520391675
40,40,0.12,80,100000.0,,4546.6,4.5466,,0.015936870091169338,0.013518543407878617,0.004185964852351737
41,41,0.12,81,100000.0,,4822.16,4.822160000000001,,0.016125343484832796,0.01288817639671155,0.004093035146284016
42,42,0.12,82,100000.0,,5100.76,5.100760000000001,,0.016286681154682583,0.013499086932879671,0.004006501131487602
43,43,0.12,83,100000.0,,5325.76,5.325760000000001,,0.01654192044531669,0.01378318564977154,0.004075611933839731
44,44,0.12,84,100000.0,,5560.88,5.560879999999999,,0.016696723481617822,0.013637573964097049,0.004189807199006879
45,45,0.12,85,100000.0,,5796.04,5.79604,,0.016827674924094253,0.013432900183899083,0.004000215948849508
46,46,0.12,86,100000.0,,6019.88,6.019879999999999,,0.01716513899700544,0.013724604233838008,0.003991565924682305
47,47,0.12,87,100000.0,,6252.92,6.25292,,0.01734764553855484,0.013085704970737083,0.004057841453289904
48,48,0.12,88,100000.0,,6469.16,6.46916,,0.01755033490804749,0.013904761988867956,0.004055825071352235
49,49,0.12,89,100000.0,,6695.039999999999,6.695039999999999,,0.017752427060035526,0.013306164141463819,0.003874526762847967
50,50,0.12,90,100000.0,,6885.12,6.885119999999999,,0.01791740380763031,0.013012050016100434,0.004014167196898182
51,51,0.12,91,100000.0,,6974.839999999999,6.97484,,0.018172596842104555,0.013670650132363089,0.0039381644114958895
52,52,0.12,92,100000.0,,7064.52,7.06452,,0.01831273004090292,0.01382750465709548,0.004098911337687996
53,53,0.12,93,100000.0,,7147.960000000001,7.14796,,0.01846055453089491,0.013520553716126755,0.003924663782647651
54,54,0.12,94,100000.0,,7263.039999999998,7.263039999999998,,0.018747573076220197,0.013791834353061949,0.00386476931872374
55,55,0.12,95,100000.0,,7339.039999999998,7.339039999999998,,0.01878317402599123,0.013950664911461888,0.0038955564424006978
56,56,0.12,96,100000.0,,7408.28,7.408279999999999,,0.019108212146082337,0.012775807939681156,0.003923564315878258
57,57,0.12,97,100000.0,,7515.439999999999,7.515439999999998,,0.019354266781572847,0.012828985915013164,0.003873110673867993
58,58,0.12,98,100000.0,,7578.6399999999985,7.57864,,0.019515023689454552,0.013598674462550258,0.003925886313881781
59,59,0.12,99,100000.0,,7586.439999999999,7.58644,,0.01977001194216996,0.013353227149482132,0.003941397551688506
60,60,0.12,100,100000.0,,7587.319999999999,7.58732,,0.019969429577563456,0.01324855726693307,0.00391728242482538
61,61,0.12,101,100000.0,,7583.239999999998,7.583239999999998,,0.02015678744469085,0.013067490487600444,0.003946052503532145
62,62,0.12,102,100000.0,,7577.68,7.57768,,0.020212152703217613,0.013194492330868309,0.003823737325600174
63,63,0.12,103,100000.0,,7556.239999999998,7.55624,,0.02056748459511823,0.01361216716364632,0.003912546339550662
64,64,0.12,104,100000.0,,7562.399999999999,7.5623999999999985,,0.02074843432298337,0.013999964560864532,0.003797205675911988
65,65,0.12,105,100000.0,,7516.08,7.516079999999999,,0.01958920244710819,0.013182801207152895,0.0038490285664120895
66,66,0.12,106,100000.0,,7540.28,7.54028,,0.02110506065403115,0.013420383572695257,0.003991964998449111
67,67,0.12,107,100000.0,,7526.519999999999,7.52652,,0.021361776188417708,0.014005899486700172,0.003957579748130788
68,68,0.12,108,100000.0,,7474.36,7.47436,,0.02156739874019308,0.013236468393162327,0.003908122526433395
69,69,0.12,109,100000.0,,7474.2,7.4742,,0.02166699915612469,0.013554643664500954,0.0038098413218982594
70,70,0.12,110,100000.0,,7429.88,7.42988,,0.02181523168826061,0.012861164531823677,0.0036810113832591185
71,71,0.12,111,100000.0,,7405.12,7.405120000000002,,0.02187319276231335,0.013570499623972923,0.003722812698330156
72,72,0.12,112,100000.0,,7366.36,7.36636,,0.02233978525927,0.013030377927809285,0.003793482473772265
73,73,0.12,113,100000.0,,7332.8,7.3328,,0.021064661723361414,0.013347923367418375,0.003784764758505847
74,74,0.12,114,100000.0,,7305.399999999999,7.3054,,0.0227415838476071,0.013412571027686542,0.003790037687961885
75,75,0.12,115,100000.0,,7290.56,7.290560000000002,,0.022942192188857572,0.013213635567336528,0.003716949047300257
76,76,0.12,116,100000.0,,7260.519999999999,7.260519999999999,,0.0231222523105896,0.013347020958719823,0.003762693664451984
77,77,0.12,117,100000.0,,7214.839999999998,7.21484,,0.02334862767095217,0.013928135640451072,0.0037164706473137342
78,78,0.12,118,100000.0,,7223.56,7.22356,,0.02352282795952192,0.013397182883234096,0.0037980421956667247
79,79,0.12,119,100000.0,,7209.08,7.209079999999998,,0.023735227605343422,0.013631351638486793,0.003752592262411412
80,80,0.12,120,100000.0,,7158.88,7.158880000000001,,0.02395082974012041,0.013337834293836134,0.0037496069722378414
81,81,0.12,121,100000.0,,7189.8,7.1898,,0.02408786673287181,0.013804753236628312,0.0036923912388940206
82,82,0.12,122,100000.0,,7157.8,7.1578,,0.024128026512774448,0.013626183747598976,0.0037837140428134226
83,83,0.12,123,100000.0,,7197.839999999999,7.197839999999999,,0.024555534125914276,0.013819221037719051,0.0038021467008861978
84,84,0.12,124,100000.0,,7154.68,7.154679999999999,,0.024684651629413565,0.013430470435015211,0.003795929355137932
85,85,0.12,125,100000.0,,7170.52,7.170520000000001,,0.024890228993320416,0.013140580761535486,0.003771315028979068
86,86,0.12,126,100000.0,,7168.56,7.168559999999999,,0.02509078274800004,0.01286252156786686,0.0036732210519467754
87,87,0.12,127,100000.0,,7162.2,7.1621999999999995,,0.025224033549732208,0.013278794390746373,0.0038335006867957584
88,88,0.12,128,100000.0,,7122.76,7.12276,,0.025506971885513395,0.01331706265639187,0.0037582828469813014
89,89,0.12,129,100000.0,,7153.719999999999,7.15372,,0.025587430277961405,0.013921588209845032,0.0036202936493428335
90,90,0.12,130,100000.0,,7129.280000000001,7.12928,,0.024271293169348646,0.013784548205317132,0.003866952064307476
91,91,0.12,131,100000.0,,7143.76,7.14376,,0.026067146027011177,0.013265400532260156,0.003799778340704947
92,92,0.12,132,100000.0,,7136.280000000001,7.136280000000001,,0.026311641900214223,0.013612634838975684,0.003771191706788137
93,93,0.12,133,100000.0,,7133.360000000001,7.133359999999999,,0.02652747513481927,0.013227716856478604,0.003777098198142781
94,94,0.12,134,100000.0,,7117.8,7.1178,,0.026684195448343644,0.013667602283608908,0.0037298174179607457
95,95,0.12,135,100000.0,,7110.44,7.110440000000001,,0.02682618758711442,0.013225967562445044,0.003739187191886693
96,96,0.12,136,100000.0,,7123.039999999999,7.12304,,0.02715439744885998,0.01283896635129982,0.00374119634373848
97,97,0.12,137,100000.0,,7112.6,7.1126,,0.02716058407049445,0.013930557074261104,0.0037751458443451473
98,98,0.12,138,100000.0,,7115.52,7.115520000000001,,0.027474676864275127,0.013648720306412536,0.003759182778928576
99,99,0.12,139,100000.0,,7148.160000000001,7.148159999999999,,0.02774105526718472,0.013144600046192712,0.0036643159571354287
100,100,0.12,140,100000.0,,7147.12,7.147119999999999,,0.02790603836204582,0.01405418244422794,0.0038460057932953617
101,101,0.12,141,100000.0,,7153.2,7.1532,,0.028174810657891385,0.01377633343115742,0.003700981726118009
102,102,0.12,142,100000.0,,7130.280000000001,7.130280000000001,,0.028202523716232688,0.013489158770278844,0.003795146330972088
103,103,0.12,143,100000.0,,7123.160000000001,7.12316,,0.02850458162710197,0.014238868043969947,0.003833265646947268
104,104,0.12,144,100000.0,,7152.6,7.1526,,0.028571284867518896,0.01292964150224268,0.003675727705448075
105,105,0.12,145,100000.0,,7118.64,7.118640000000001,,0.028810543587615027,0.013006626787100592,0.003651278170010208
106,106,0.12,146,100000.0,,7103.280000000001,7.10328,,0.028972022711134287,0.013997693312636655,0.003749239118547613
107,107,0.12,147,100000.0,,7094.24,7.094239999999999,,0.029189950004803223,0.013835859387226085,0.0037211424156656393
108,108,0.12,148,100000.0,,7057.2,7.0572,,0.029524272167160456,0.01395826222786455,0.003848223187075739
109,109,0.12,149,100000.0,,7035.32,7.03532,,0.029607113701217717,0.013715680138873467,0.003762143550074093
110,110,0.12,150,100000.0,,7025.280000000001,7.02528,,0.029951938772761647,0.013264711477321108,0.0037755603643783073
111,111,0.12,151,100000.0,,7007.56,7.00756,,0.030137889397541355,0.012988765973929312,0.0037783185418454935
112,112,0.12,152,100000.0,,6957.0,6.957000000000001,,0.03030483462729421,0.013284411247868794,0.00371463397629281
113,113,0.12,153,100000.0,,6965.52,6.965520000000001,,0.030468612454267255,0.013464190949992952,0.003765396440212143
114,114,0.12,154,100000.0,,6920.88,6.92088,,0.030662163536617295,0.013745699884118829,0.0037795425571802
115,115,0.12,155,100000.0,,6928.52,6.928519999999999,,0.030883028416679965,0.01361695140299075,0.003793789620771584
116,116,0.12,156,100000.0,,6911.2,6.911199999999999,,0.03108197226129846,0.013107554869855365,0.0038083370256719816
117,117,0.12,157,100000.0,,6862.039999999999,6.8620399999999995,,0.031284984654220124,0.013322209384551604,0.003765258989123588
118,118,0.12,158,100000.0,,6870.64,6.87064,,0.031054452661824144,0.0137295594101923,0.003812484651734245
119,119,0.12,159,100000.0,,6854.44,6.85444,,0.03157633105447758,0.013590905048378229,0.003669807028000989
120,120,0.12,160,100000.0,,6796.12,6.796119999999999,,0.03181604393250154,0.013833257459759028,0.003593543815166171
121,121,0.12,161,100000.0,,6762.360000000001,6.762360000000001,,0.03206976879983244,0.013296992942052731,0.003732406912424295
122,122,0.12,162,100000.0,,6768.8,6.768800000000001,,0.030253390043215072,0.01369465252208934,0.0037049240638852864
123,123,0.12,163,100000.0,,6762.24,6.76224,,0.03255031540968048,0.013584314556958427,0.0038177523470675824
124,124,0.12,164,100000.0,,6686.039999999999,6.68604,,0.03267563050783338,0.013297216150771988,0.0036698952372089615
125,125,0.12,165,100000.0,,6633.4,6.6334,,0.03294112681718957,0.013788053250773532,0.0039300627644540485
126,126,0.12,166,100000.0,,6553.6,6.5536,,0.0330433853833199,0.013785285947580083,0.0035674986131299137
127,127,0.12,167,100000.0,,6490.280000000001,6.49028,,0.03330146820751338,0.013408361516801788,0.00372728467625528
128,128,0.12,168,100000.0,,6417.12,6.41712,,0.03349381501205925,0.013954249346585451,0.003860950322785968
129,129,0.12,169,100000.0,,6332.92,6.33292,,0.03369319267262313,0.013781327236524008,0.003709813378876632
130,130,0.12,170,100000.0,,6269.68,6.269679999999999,,0.03327730626203447,0.01354962209654436,0.00375592293537558
131,131,0.12,171,100000.0,,6199.24,6.19924,,0.03391560451440455,0.013799022128167943,0.0038587895639166448
132,132,0.12,172,100000.0,,6137.6,6.1376,,0.034309388505023436,0.013665104310242208,0.0037055632376383585
133,133,0.12,173,100000.0,,6069.96,6.06996,,0.032303736713559565,0.013442263230664438,0.0037952075894023807
134,134,0.12,174,100000.0,,6018.4,6.018400000000001,,0.03418598644471445,0.012690985770399834,0.003732796953015765
135,135,0.12,175,100000.0,,5887.32,5.88732,,0.034629601793658364,0.013249990871557583,0.00389984720221392
136,136,0.12,176,100000.0,,5784.04,5.78404,,0.03497978049514245,0.013318186629270364,0.0036202661927370633
137,137,0.12,177,100000.0,,5676.92,5.67692,,0.035319681222965756,0.013618238185188952,0.0038099065066254665
138,138,0.12,178,100000.0,,5545.2,5.5452,,0.035539128348669916,0.01398731408447044,0.0038395759159799065
139,139,0.12,179,100000.0,,5414.2,5.414199999999999,,0.035645019381616974,0.013634904057004687,0.0035851428796146224
140,140,0.12,180,100000.0,,5284.88,5.28488,,0.03566833978374916,0.01466761339415779,0.003822347671487449
141,141,0.12,181,100000.0,,5189.56,5.18956,,0.03605576750753471,0.013977443042125908,0.003787512496920016
142,142,0.12,182,100000.0,,5042.4400000000005,5.04244,,0.036252537868446094,0.013186662411524072,0.003822217999865103
143,143,0.12,183,100000.0,,4911.56,4.911560000000001,,0.03645580022360036,0.013543856960996425,0.0037933387873798807
144,144,0.12,184,100000.0,,4691.88,4.691879999999999,,0.03663127326342533,0.013221869321885203,0.0038699021264550024
145,145,0.12,185,100000.0,,4483.84,4.483839999999999,,0.03690142714928129,0.013171646539046048,0.003612258561002832
146,146,0.12,186,100000.0,,4255.12,4.25512,,0.03705021200620308,0.013540557829155992,0.0037816221566671967
147,147,0.12,187,100000.0,,4032.28,4.03228,,0.035495455534527307,0.013309937621952348,0.0036782396939634768
148,148,0.12,188,100000.0,,3813.88,3.81388,,0.03736791331238577,0.013818792302582992,0.003982696137832776
149,149,0.12,189,100000.0,,3572.4,3.5723999999999996,,0.037651385209403546,0.013081533231667712,0.0038587905737874446
150,150,0.12,190,100000.0,,3317.04,3.31704,,0.03769588189555407,0.013051031829785205,0.003960193644775671
151,151,0.12,191,100000.0,,3047.84,3.04784,,0.037896331887035326,0.013263998000892112,0.003974029985133711
152,152,0.12,192,100000.0,,2818.4,2.8183999999999996,,0.038284144523586285,0.0140311801992876,0.0037813573700837826
153,153,0.12,193,100000.0,,2582.96,2.582960000000001,,0.038398947605495545,0.013271918742669968,0.0040144723973103424
154,154,0.12,194,100000.0,,2347.92,2.34792,,0.03860013731041363,0.013299476319890762,0.0039161601534915755
155,155,0.12,195,100000.0,,2146.16,2.14616,,0.03869764496626317,0.013567830214958615,0.003903186687208589
156,156,0.12,196,100000.0,,1981.56,1.9815599999999995,,0.038928261588135914,0.012724464154107261,0.0038012641762430366
157,157,0.12,197,100000.0,,1780.1599999999999,1.78016,,0.03886739715137423,0.014258573585516491,0.003821252172706622
158,158,0.12,198,100000.0,,1624.76,1.6247599999999995,,0.039341731361712394,0.01379691161803222,0.00374827358585236
159,159,0.12,199,100000.0,,1470.16,1.47016,,0.03937171859130785,0.013310037705305856,0.003884717031701612
