,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,13863.2,13.8632,,0.07346154549323104,0.06859661217118737,0.020866770095689446
35,35,0.12,75,100000.0,,15186.2,15.1862,,0.07473192512330513,0.0699231572027124,0.021294535900080725
36,36,0.12,76,100000.0,,16705.2,16.705199999999994,,0.07555714679740502,0.06590709963505119,0.020838056009315587
37,37,0.12,77,100000.0,,18076.8,18.0768,,0.07655375167138914,0.07063867327897874,0.02121540082649016
38,38,0.12,78,100000.0,,19600.8,19.6008,,0.07771879812842712,0.06734006009391469,0.020667833643646456
39,39,0.12,79,100000.0,,21334.4,21.3344,,0.07873966913014954,0.06826939546143453,0.021564393260195835
40,40,0.12,80,100000.0,,22733.0,22.733,,0.0796843504558467,0.0675927170393931,0.020929824261758687
41,41,0.12,81,100000.0,,24110.8,24.110800000000005,,0.08062671742416398,0.06444088198355775,0.02046517573142008
42,42,0.12,82,100000.0,,25503.8,25.503800000000005,,0.08143340577341292,0.06749543466439836,0.020032505657438016
43,43,0.12,83,100000.0,,26628.8,26.6288,,0.08270960222658345,0.0689159282488577,0.020378059669198652
44,44,0.12,84,100000.0,,27804.4,27.8044,,0.0834836174080891,0.06818786982048525,0.020949035995034393
45,45,0.12,85,100000.0,,28980.2,28.9802,,0.08413837462047126,0.06716450091949541,0.02000107974424754
46,46,0.12,86,100000.0,,30099.4,30.099399999999996,,0.0858256949850272,0.06862302116919004,0.019957829623411527
47,47,0.12,87,100000.0,,31264.6,31.264599999999994,,0.08673822769277421,0.06542852485368542,0.020289207266449515
48,48,0.12,88,100000.0,,32345.8,32.3458,,0.08775167454023744,0.06952380994433979,0.02027912535676117
49,49,0.12,89,100000.0,,33475.2,33.475199999999994,,0.08876213530017765,0.0665308207073191,0.019372633814239835
50,50,0.12,90,100000.0,,34425.6,34.425599999999996,,0.08958701903815154,0.06506025008050217,0.020070835984490908
51,51,0.12,91,100000.0,,34874.2,34.8742,,0.09086298421052275,0.06835325066181544,0.01969082205747945
52,52,0.12,92,100000.0,,35322.6,35.3226,,0.0915636502045146,0.0691375232854774,0.020494556688439976
53,53,0.12,93,100000.0,,35739.8,35.739799999999995,,0.09230277265447456,0.06760276858063377,0.019623318913238253
54,54,0.12,94,100000.0,,36315.2,36.3152,,0.09373786538110097,0.06895917176530975,0.019323846593618695
55,55,0.12,95,100000.0,,36695.2,36.6952,,0.09391587012995614,0.06975332455730944,0.019477782212003487
56,56,0.12,96,100000.0,,37041.4,37.0414,,0.09554106073041169,0.06387903969840579,0.01961782157939129
57,57,0.12,97,100000.0,,37577.2,37.57719999999999,,0.09677133390786424,0.06414492957506582,0.01936555336933996
58,58,0.12,98,100000.0,,37893.2,37.8932,,0.09757511844727276,0.0679933723127513,0.019629431569408905
59,59,0.12,99,100000.0,,37932.2,37.9322,,0.09885005971084977,0.06676613574741067,0.01970698775844253
60,60,0.12,100,100000.0,,37936.6,37.9366,,0.09984714788781729,0.06624278633466535,0.0195864121241269
61,61,0.12,101,100000.0,,37916.2,37.9162,,0.10078393722345425,0.06533745243800222,0.019730262517660725
62,62,0.12,102,100000.0,,37888.4,37.8884,,0.10106076351608805,0.06597246165434154,0.01911868662800087
63,63,0.12,103,100000.0,,37781.2,37.7812,,0.10283742297559113,0.06806083581823161,0.019562731697753306
64,64,0.12,104,100000.0,,37812.0,37.812,,0.10374217161491686,0.06999982280432267,0.018986028379559938
65,65,0.12,105,100000.0,,37580.4,37.5804,,0.09794601223554095,0.06591400603576447,0.019245142832060448
66,66,0.12,106,100000.0,,37701.4,37.7014,,0.10552530327015575,0.06710191786347627,0.01995982499224556
67,67,0.12,107,100000.0,,37632.6,37.6326,,0.10680888094208854,0.07002949743350087,0.019787898740653943
68,68,0.12,108,100000.0,,37371.8,37.3718,,0.1078369937009654,0.06618234196581163,0.019540612632166977
69,69,0.12,109,100000.0,,37371.0,37.371,,0.10833499578062344,0.06777321832250477,0.019049206609491297
70,70,0.12,110,100000.0,,37149.4,37.1494,,0.10907615844130304,0.06430582265911838,0.01840505691629559
71,71,0.12,111,100000.0,,37025.6,37.0256,,0.10936596381156675,0.06785249811986463,0.018614063491650776
72,72,0.12,112,100000.0,,36831.8,36.8318,,0.11169892629635,0.06515188963904643,0.018967412368861326
73,73,0.12,113,100000.0,,36664.0,36.664,,0.10532330861680708,0.06673961683709187,0.01892382379252924
74,74,0.12,114,100000.0,,36527.0,36.527,,0.11370791923803553,0.06706285513843271,0.018950188439809425
75,75,0.12,115,100000.0,,36452.8,36.4528,,0.11471096094428788,0.06606817783668265,0.018584745236501287
76,76,0.12,116,100000.0,,36302.6,36.3026,,0.115611261552948,0.06673510479359912,0.01881346832225992
77,77,0.12,117,100000.0,,36074.2,36.0742,,0.11674313835476084,0.06964067820225536,0.01858235323656867
78,78,0.12,118,100000.0,,36117.8,36.1178,,0.1176141397976096,0.06698591441617048,0.018990210978333623
79,79,0.12,119,100000.0,,36045.4,36.045399999999994,,0.11867613802671712,0.06815675819243396,0.018762961312057055
80,80,0.12,120,100000.0,,35794.4,35.7944,,0.11975414870060204,0.06668917146918067,0.018748034861189207
81,81,0.12,121,100000.0,,35949.0,35.949,,0.12043933366435908,0.06902376618314157,0.01846195619447011
82,82,0.12,122,100000.0,,35789.0,35.789,,0.12064013256387227,0.06813091873799489,0.01891857021406711
83,83,0.12,123,100000.0,,35989.2,35.9892,,0.12277767062957139,0.06909610518859526,0.01901073350443099
84,84,0.12,124,100000.0,,35773.4,35.773399999999995,,0.12342325814706782,0.06715235217507606,0.01897964677568966
85,85,0.12,125,100000.0,,35852.6,35.8526,,0.1244511449666021,0.06570290380767743,0.018856575144895336
86,86,0.12,126,100000.0,,35842.8,35.8428,,0.1254539137400002,0.0643126078393343,0.01836610525973388
87,87,0.12,127,100000.0,,35811.0,35.81099999999999,,0.12612016774866103,0.06639397195373185,0.019167503433978793
88,88,0.12,128,100000.0,,35613.8,35.613800000000005,,0.12753485942756698,0.06658531328195935,0.018791414234906514
89,89,0.12,129,100000.0,,35768.6,35.7686,,0.127937151389807,0.06960794104922516,0.01810146824671417
90,90,0.12,130,100000.0,,35646.4,35.64639999999999,,0.12135646584674321,0.06892274102658566,0.019334760321537376
91,91,0.12,131,100000.0,,35718.8,35.7188,,0.13033573013505587,0.06632700266130079,0.018998891703524732
92,92,0.12,132,100000.0,,35681.4,35.681400000000004,,0.1315582095010711,0.06806317419487841,0.018855958533940682
93,93,0.12,133,100000.0,,35666.8,35.666799999999995,,0.1326373756740963,0.06613858428239303,0.018885490990713905
94,94,0.12,134,100000.0,,35589.0,35.589,,0.13342097724171822,0.06833801141804455,0.01864908708980373
95,95,0.12,135,100000.0,,35552.2,35.552200000000006,,0.13413093793557207,0.06612983781222523,0.018695935959433464
96,96,0.12,136,100000.0,,35615.2,35.615199999999994,,0.13577198724429987,0.0641948317564991,0.0187059817186924
97,97,0.12,137,100000.0,,35563.0,35.562999999999995,,0.13580292035247227,0.06965278537130552,0.018875729221725732
98,98,0.12,138,100000.0,,35577.6,35.577600000000004,,0.13737338432137564,0.06824360153206269,0.01879591389464288
99,99,0.12,139,100000.0,,35740.8,35.74079999999999,,0.1387052763359236,0.06572300023096356,0.018321579785677142
100,100,0.12,140,100000.0,,35735.6,35.7356,,0.1395301918102291,0.07027091222113971,0.019230028966476808
101,101,0.12,141,100000.0,,35766.0,35.766,,0.14087405328945693,0.0688816671557871,0.018504908630590042
102,102,0.12,142,100000.0,,35651.4,35.6514,,0.14101261858116343,0.06744579385139422,0.01897573165486044
103,103,0.12,143,100000.0,,35615.8,35.6158,,0.14252290813550983,0.07119434021984974,0.01916632823473634
104,104,0.12,144,100000.0,,35763.0,35.763,,0.1428564243375945,0.0646482075112134,0.018378638527240372
105,105,0.12,145,100000.0,,35593.2,35.5932,,0.14405271793807514,0.06503313393550296,0.01825639085005104
106,106,0.12,146,100000.0,,35516.4,35.5164,,0.14486011355567144,0.06998846656318328,0.018746195592738067
107,107,0.12,147,100000.0,,35471.2,35.4712,,0.1459497500240161,0.06917929693613044,0.018605712078328195
108,108,0.12,148,100000.0,,35286.0,35.286,,0.14762136083580227,0.06979131113932276,0.01924111593537869
109,109,0.12,149,100000.0,,35176.6,35.1766,,0.14803556850608857,0.06857840069436734,0.018810717750370465
110,110,0.12,150,100000.0,,35126.4,35.126400000000004,,0.14975969386380825,0.06632355738660553,0.018877801821891537
111,111,0.12,151,100000.0,,35037.8,35.0378,,0.15068944698770678,0.06494382986964656,0.018891592709227467
112,112,0.12,152,100000.0,,34785.0,34.785000000000004,,0.15152417313647107,0.06642205623934397,0.018573169881464048
113,113,0.12,153,100000.0,,34827.6,34.827600000000004,,0.1523430622713363,0.06732095474996476,0.018826982201060716
114,114,0.12,154,100000.0,,34604.4,34.6044,,0.1533108176830865,0.06872849942059414,0.018897712785901
115,115,0.12,155,100000.0,,34642.6,34.642599999999995,,0.15441514208339982,0.06808475701495376,0.01896894810385792
116,116,0.12,156,100000.0,,34556.0,34.556,,0.15540986130649231,0.06553777434927684,0.01904168512835991
117,117,0.12,157,100000.0,,34310.2,34.310199999999995,,0.15642492327110064,0.06661104692275802,0.018826294945617935
118,118,0.12,158,100000.0,,34353.2,34.3532,,0.15527226330912072,0.0686477970509615,0.019062423258671225
119,119,0.12,159,100000.0,,34272.2,34.2722,,0.15788165527238787,0.06795452524189113,0.018349035140004945
120,120,0.12,160,100000.0,,33980.6,33.980599999999995,,0.1590802196625077,0.06916628729879515,0.017967719075830856
121,121,0.12,161,100000.0,,33811.8,33.811800000000005,,0.1603488439991622,0.06648496471026366,0.018662034562121475
122,122,0.12,162,100000.0,,33844.0,33.844,,0.15126695021607536,0.0684732626104467,0.018524620319426432
123,123,0.12,163,100000.0,,33811.2,33.8112,,0.1627515770484024,0.06792157278479213,0.01908876173533791
124,124,0.12,164,100000.0,,33430.2,33.4302,,0.16337815253916688,0.06648608075385994,0.018349476186044808
125,125,0.12,165,100000.0,,33167.0,33.167,,0.16470563408594785,0.06894026625386766,0.019650313822270248
126,126,0.12,166,100000.0,,32768.0,32.768,,0.1652169269165995,0.06892642973790042,0.01783749306564957
127,127,0.12,167,100000.0,,32451.4,32.4514,,0.16650734103756687,0.06704180758400895,0.0186364233812764
128,128,0.12,168,100000.0,,32085.6,32.0856,,0.1674690750602963,0.06977124673292726,0.01930475161392984
129,129,0.12,169,100000.0,,31664.6,31.6646,,0.16846596336311565,0.06890663618262005,0.01854906689438316
130,130,0.12,170,100000.0,,31348.4,31.3484,,0.16638653131017236,0.06774811048272181,0.018779614676877898
131,131,0.12,171,100000.0,,30996.2,30.9962,,0.16957802257202276,0.06899511064083971,0.019293947819583223
132,132,0.12,172,100000.0,,30688.0,30.688,,0.17154694252511715,0.06832552155121105,0.01852781618819179
133,133,0.12,173,100000.0,,30349.8,30.3498,,0.16151868356779786,0.0672113161533222,0.018976037947011904
134,134,0.12,174,100000.0,,30092.0,30.092,,0.17092993222357222,0.06345492885199917,0.01866398476507882
135,135,0.12,175,100000.0,,29436.6,29.4366,,0.17314800896829183,0.06624995435778791,0.0194992360110696
136,136,0.12,176,100000.0,,28920.2,28.9202,,0.17489890247571224,0.06659093314635182,0.018101330963685314
137,137,0.12,177,100000.0,,28384.6,28.3846,,0.17659840611482877,0.06809119092594476,0.01904953253312733
138,138,0.12,178,100000.0,,27726.0,27.726,,0.1776956417433496,0.06993657042235221,0.019197879579899532
139,139,0.12,179,100000.0,,27071.0,27.071,,0.17822509690808488,0.06817452028502344,0.01792571439807311
140,140,0.12,180,100000.0,,26424.4,26.4244,,0.1783416989187458,0.07333806697078894,0.01911173835743725
141,141,0.12,181,100000.0,,25947.8,25.9478,,0.18027883753767357,0.06988721521062953,0.01893756248460008
142,142,0.12,182,100000.0,,25212.2,25.2122,,0.18126268934223047,0.06593331205762036,0.019111089999325516
143,143,0.12,183,100000.0,,24557.8,24.557800000000004,,0.18227900111800183,0.06771928480498213,0.018966693936899405
144,144,0.12,184,100000.0,,23459.4,23.4594,,0.18315636631712665,0.06610934660942602,0.01934951063227501
145,145,0.12,185,100000.0,,22419.2,22.4192,,0.18450713574640645,0.06585823269523024,0.01806129280501416
146,146,0.12,186,100000.0,,21275.6,21.2756,,0.1852510600310154,0.06770278914577997,0.018908110783335985
147,147,0.12,187,100000.0,,20161.4,20.1614,,0.17747727767263655,0.06654968810976174,0.018391198469817384
148,148,0.12,188,100000.0,,19069.4,19.0694,,0.18683956656192888,0.06909396151291496,0.01991348068916388
149,149,0.12,189,100000.0,,17862.0,17.862,,0.1882569260470177,0.06540766615833857,0.019293952868937224
150,150,0.12,190,100000.0,,16585.2,16.5852,,0.18847940947777037,0.06525515914892603,0.019800968223878355
151,151,0.12,191,100000.0,,15239.2,15.2392,,0.18948165943517664,0.06631999000446057,0.019870149925668556
152,152,0.12,192,100000.0,,14092.0,14.091999999999999,,0.19142072261793147,0.07015590099643801,0.01890678685041891
153,153,0.12,193,100000.0,,12914.8,12.914800000000003,,0.1919947380274777,0.06635959371334985,0.020072361986551712
154,154,0.12,194,100000.0,,11739.6,11.7396,,0.19300068655206812,0.06649738159945381,0.019580800767457877
155,155,0.12,195,100000.0,,10730.8,10.7308,,0.19348822483131584,0.06783915107479307,0.019515933436042944
156,156,0.12,196,100000.0,,9907.8,9.907799999999998,,0.19464130794067955,0.06362232077053631,0.019006320881215188
157,157,0.12,197,100000.0,,8900.8,8.9008,,0.1943369857568712,0.07129286792758248,0.01910626086353311
158,158,0.12,198,100000.0,,8123.8,8.1238,,0.19670865680856195,0.0689845580901611,0.0187413679292618
159,159,0.12,199,100000.0,,7350.8,7.350799999999999,,0.1968585929565393,0.06655018852652927,0.01942358515850806
