,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,2765.92,2.765919999999999,,0.01467940243333885,0.038992235011027374,0.3240826142850069
35,35,0.12,75,100000.0,,3034.04,3.03404,,0.014916803395766464,0.040342326707482314,0.3320368086204052
36,36,0.12,76,100000.0,,3346.5199999999995,3.3465199999999995,,0.015158867683882134,0.03865576927435902,0.33465973746560124
37,37,0.12,77,100000.0,,3616.64,3.61664,,0.015303667274643544,0.039898882908086936,0.3197324105581741
38,38,0.12,78,100000.0,,3939.44,3.93944,,0.015531880008627468,0.03821076767972938,0.333760369743664
39,39,0.12,79,100000.0,,4210.68,4.21068,,0.015704987105673925,0.040151841482498805,0.3082727307536863
40,40,0.12,80,100000.0,,4552.0,4.552,,0.015903102948848866,0.039322961766557446,0.30869858995956123
41,41,0.12,81,100000.0,,4820.6,4.820600000000001,,0.01614851219679849,0.03938766877197049,0.3216956891762435
42,42,0.12,82,100000.0,,5073.76,5.07376,,0.016326127807375315,0.03974514993522481,0.31177190355008866
43,43,0.12,83,100000.0,,5341.88,5.34188,,0.016561273212252557,0.042457310483278034,0.31884848077588
44,44,0.12,84,100000.0,,5562.12,5.56212,,0.016718402938262784,0.04085959150455552,0.3188540053138448
45,45,0.12,85,100000.0,,5808.24,5.8082400000000005,,0.016831893301750257,0.039895667990955355,0.3086639312803118
46,46,0.12,86,100000.0,,6023.96,6.02396,,0.01715612724531638,0.04070957854259098,0.2899013104123791
47,47,0.12,87,100000.0,,6283.0,6.283,,0.0172939031334613,0.03842587746547352,0.2902177533125047
48,48,0.12,88,100000.0,,6490.92,6.490920000000001,,0.017227556808795723,0.038472972365508784,0.3114355221886595
49,49,0.12,89,100000.0,,6681.0,6.681000000000002,,0.017499349881570654,0.04007003901522539,0.2980014862301998
50,50,0.12,90,100000.0,,6854.52,6.854519999999999,,0.01793052548048422,0.040283802840125046,0.2948215129190623
51,51,0.12,91,100000.0,,6970.52,6.97052,,0.0181348585286662,0.0402899232081937,0.299648115128863
52,52,0.12,92,100000.0,,7062.44,7.06244,,0.0183371084601265,0.04102145203475868,0.28386041818818186
53,53,0.12,93,100000.0,,7155.24,7.155240000000001,,0.018430554722881992,0.03864321700696852,0.2893138050783962
54,54,0.12,94,100000.0,,7251.239999999998,7.25124,,0.0187578271397291,0.03955642026443428,0.2948158225512432
55,55,0.12,95,100000.0,,7323.2,7.3232,,0.018953189357866336,0.03898812434970019,0.29270938416385134
56,56,0.12,96,100000.0,,7436.960000000002,7.436960000000002,,0.01911928227689032,0.038701564731232874,0.27089806452270704
57,57,0.12,97,100000.0,,7530.519999999999,7.53052,,0.019282610753280666,0.04058243857824608,0.2852987338072672
58,58,0.12,98,100000.0,,7576.439999999999,7.57644,,0.01949708676965884,0.0412006537136204,0.2841687011782757
59,59,0.12,99,100000.0,,7585.399999999999,7.5854,,0.01965249085217124,0.039083615406415896,0.2815776992522749
60,60,0.12,100,100000.0,,7567.36,7.56736,,0.019949209412092727,0.03854559587015959,0.2812274300275083
61,61,0.12,101,100000.0,,7568.68,7.568679999999999,,0.020114099013323426,0.04036306690249016,0.274218697422962
62,62,0.12,102,100000.0,,7590.8,7.590799999999998,,0.02034696563301736,0.040508822609827896,0.277981376618765
63,63,0.12,103,100000.0,,7565.239999999998,7.565239999999998,,0.020543685549574205,0.04156560529372509,0.2710167349216569
64,64,0.12,104,100000.0,,7543.239999999998,7.54324,,0.02068708403314531,0.04128839016562423,0.2795653350482366
65,65,0.12,105,100000.0,,7538.519999999999,7.538520000000002,,0.02078305377148524,0.04081520402449358,0.2684634823998092
66,66,0.12,106,100000.0,,7519.36,7.51936,,0.02114866159582277,0.04034484015080203,0.2563004704269762
67,67,0.12,107,100000.0,,7475.2,7.475199999999998,,0.021302454930154223,0.03995305591263847,0.26666259936499825
68,68,0.12,108,100000.0,,7478.039999999998,7.478040000000002,,0.021573681901960524,0.042698251639504026,0.2739571614589452
69,69,0.12,109,100000.0,,7456.719999999998,7.456719999999998,,0.02167766450460647,0.03853908881339512,0.26532990707926635
70,70,0.12,110,100000.0,,7428.76,7.428759999999999,,0.02193968108983881,0.039277367259924686,0.2639949810973796
71,71,0.12,111,100000.0,,7409.039999999998,7.40904,,0.022105571327096528,0.03956063191001077,0.25623369640683163
72,72,0.12,112,100000.0,,7362.2,7.362199999999999,,0.022342821811141677,0.03848085048063456,0.2575700564526613
73,73,0.12,113,100000.0,,7360.28,7.36028,,0.022518879069316995,0.04095015063733608,0.2585922568235003
74,74,0.12,114,100000.0,,7317.36,7.31736,,0.0226974011702498,0.04093267375137612,0.25913693331899
75,75,0.12,115,100000.0,,7279.36,7.279359999999999,,0.02294988930393856,0.03852405171702496,0.25424001269867724
76,76,0.12,116,100000.0,,7273.039999999998,7.27304,,0.02307558485259733,0.04048889081528233,0.25187975414537184
77,77,0.12,117,100000.0,,7201.8,7.2018,,0.02336063373988736,0.040098765900712735,0.25427398730451867
78,78,0.12,118,100000.0,,7189.280000000001,7.189279999999999,,0.023280265451077753,0.040435139620669705,0.2508069273640475
79,79,0.12,119,100000.0,,7225.28,7.22528,,0.023708274786814056,0.039652919833517326,0.24393948301652676
80,80,0.12,120,100000.0,,7201.92,7.20192,,0.023884929903065313,0.040469137801019295,0.24286613403965213
81,81,0.12,121,100000.0,,7159.52,7.1595200000000006,,0.024135057958854417,0.03969065590184232,0.2519579405933866
82,82,0.12,122,100000.0,,7155.88,7.155880000000001,,0.024313020331850906,0.04003105705718948,0.2525701561334909
83,83,0.12,123,100000.0,,7198.52,7.198519999999999,,0.024510394507132105,0.03921180422952134,0.2564855158820774
84,84,0.12,124,100000.0,,7141.4,7.1414,,0.024752916702750555,0.039263272209700155,0.25501415369348657
85,85,0.12,125,100000.0,,7173.12,7.17312,,0.02491096593157124,0.040271539039897594,0.2509808929174347
86,86,0.12,126,100000.0,,7178.360000000001,7.1783600000000005,,0.023477846776137026,0.03854643893971581,0.23739493527613048
87,87,0.12,127,100000.0,,7162.64,7.162640000000001,,0.0252052353715419,0.04153522708644989,0.23895912182837725
88,88,0.12,128,100000.0,,7128.48,7.128479999999999,,0.025481673004318285,0.040387313927918826,0.2345165824083608
89,89,0.12,129,100000.0,,7160.0,7.159999999999999,,0.025741784097014032,0.03956268703537764,0.2423481021796023
90,90,0.12,130,100000.0,,7126.48,7.126480000000001,,0.02582122785646561,0.03993358292633516,0.24855359895558157
91,91,0.12,131,100000.0,,7098.24,7.09824,,0.026105744362563427,0.04194060611695253,0.2444668565937016
92,92,0.12,132,100000.0,,7117.0,7.117,,0.026339995496643957,0.03960078102815318,0.22968334343929056
93,93,0.12,133,100000.0,,7114.039999999999,7.11404,,0.026532259888417686,0.039447946197870704,0.23488274158008896
94,94,0.12,134,100000.0,,7117.68,7.11768,,0.026692358330645902,0.03928986013409476,0.2410904982669796
95,95,0.12,135,100000.0,,7135.68,7.135679999999999,,0.026938856601633455,0.038566708927598926,0.2425931950012248
96,96,0.12,136,100000.0,,7105.4,7.1054,,0.02693835426913552,0.038869947733220486,0.2346013017418162
97,97,0.12,137,100000.0,,7129.76,7.12976,,0.027371168120110954,0.0395159317437089,0.22802139315369463
98,98,0.12,138,100000.0,,7111.2,7.111199999999999,,0.027427127964120928,0.04069526451783244,0.2275802333198947
99,99,0.12,139,100000.0,,7092.12,7.09212,,0.02765704185640175,0.04103377901686424,0.2281420321524108
100,100,0.12,140,100000.0,,7137.8,7.1378,,0.027855594167824616,0.040882213744646304,0.2178718650023684
101,101,0.12,141,100000.0,,7130.48,7.13048,,0.02815274399813233,0.04138657595774603,0.23066997037742448
102,102,0.12,142,100000.0,,7118.52,7.118519999999999,,0.028311119516108645,0.039372180789268615,0.232389160424938
103,103,0.12,143,100000.0,,7142.960000000001,7.14296,,0.028480134290651903,0.03926537871516812,0.22215072497583285
104,104,0.12,144,100000.0,,7123.24,7.12324,,0.02864507447811661,0.03739826947336661,0.22488832082371643
105,105,0.12,145,100000.0,,7138.360000000001,7.13836,,0.028815884931420895,0.040711792063376794,0.22635438261166857
106,106,0.12,146,100000.0,,7113.280000000001,7.11328,,0.02910373888144136,0.03972001491188908,0.2289727953529342
107,107,0.12,147,100000.0,,7096.92,7.09692,,0.029339860959699992,0.04104767122317689,0.2243483376854873
108,108,0.12,148,100000.0,,7049.56,7.04956,,0.02951556469349271,0.04175346438495177,0.2278615086509085
109,109,0.12,149,100000.0,,7049.08,7.049080000000001,,0.029598203192613252,0.03940545086284638,0.21810587084493807
110,110,0.12,150,100000.0,,7006.24,7.00624,,0.029913903440351528,0.038162431869306304,0.2148057814976972
111,111,0.12,151,100000.0,,6999.76,6.99976,,0.030092893212062106,0.04052663224321169,0.21834679232440996
112,112,0.12,152,100000.0,,6960.960000000001,6.96096,,0.030234113966067757,0.039612793684882096,0.22593527453526696
113,113,0.12,153,100000.0,,6965.960000000001,6.96596,,0.03047695815742372,0.038873950195775005,0.2205980771748996
114,114,0.12,154,100000.0,,6916.719999999999,6.916720000000001,,0.03069985435680792,0.040299238077146894,0.22409490318962855
115,115,0.12,155,100000.0,,6941.839999999999,6.941839999999999,,0.030874198223039,0.04050364827885557,0.20723727659664976
116,116,0.12,156,100000.0,,6889.6,6.889599999999999,,0.03112831142670188,0.040305195245946925,0.21393581176841647
117,117,0.12,157,100000.0,,6873.4,6.873399999999999,,0.03134901334779215,0.039777608371865295,0.2184468569193286
118,118,0.12,158,100000.0,,6879.6,6.879600000000001,,0.031224602398492608,0.03993287716297803,0.2184774743015612
119,119,0.12,159,100000.0,,6839.960000000001,6.83996,,0.031528531968525605,0.04060494695030357,0.21475444810121833
120,120,0.12,160,100000.0,,6829.0,6.828999999999999,,0.031907548875143445,0.039200251270742434,0.2134284994490224
121,121,0.12,161,100000.0,,6786.719999999999,6.78672,,0.031597090432923094,0.037655558251832345,0.2161107364239636
122,122,0.12,162,100000.0,,6776.2,6.7761999999999984,,0.03224379108483959,0.038947353713934166,0.2102509863625744
123,123,0.12,163,100000.0,,6762.2,6.7622,,0.032498970571205064,0.03908851796004088,0.22158804020967765
124,124,0.12,164,100000.0,,6670.08,6.67008,,0.03240467119799746,0.0407547473924344,0.2119597312956442
125,125,0.12,165,100000.0,,6636.719999999999,6.63672,,0.03293472004252635,0.04027133466088636,0.2079530859189858
126,126,0.12,166,100000.0,,6540.36,6.5403600000000015,,0.033022446581583154,0.04002733050145041,0.20892607945189584
127,127,0.12,167,100000.0,,6482.12,6.48212,,0.033275459921615035,0.04135052523398253,0.20733486310683272
128,128,0.12,168,100000.0,,6419.32,6.419320000000001,,0.033521608648874233,0.041111373218340505,0.20976573317457176
129,129,0.12,169,100000.0,,6363.4,6.3634,,0.03372585254281717,0.03802899401630344,0.20525211265541612
130,130,0.12,170,100000.0,,6300.719999999999,6.30072,,0.03158206477268625,0.04106517006295437,0.19844519985328257
131,131,0.12,171,100000.0,,6213.08,6.21308,,0.034106667823267565,0.0409823231851229,0.20540386218464007
132,132,0.12,172,100000.0,,6155.88,6.155880000000001,,0.0342983716964136,0.040230722546279137,0.19937244326084247
133,133,0.12,173,100000.0,,6084.52,6.08452,,0.03452537071905226,0.04112240943735131,0.19734572159763744
134,134,0.12,174,100000.0,,6016.280000000001,6.016279999999999,,0.034704927048849185,0.03923058246177418,0.20214571467654951
135,135,0.12,175,100000.0,,5870.88,5.87088,,0.034925174244252725,0.0397511100816902,0.20029962634845497
136,136,0.12,176,100000.0,,5764.88,5.76488,,0.03436046419581658,0.040925857030265085,0.20079641595160497
137,137,0.12,177,100000.0,,5656.04,5.65604,,0.035253114183129805,0.04096939073670135,0.1976000397776572
138,138,0.12,178,100000.0,,5524.88,5.52488,,0.03549678150307841,0.040035372507388416,0.20126630028453688
139,139,0.12,179,100000.0,,5423.84,5.42384,,0.03345762077556735,0.037817352758599425,0.19456107698671157
140,140,0.12,180,100000.0,,5322.4,5.3224,,0.03581507800676263,0.03789257892401757,0.19251921260839963
141,141,0.12,181,100000.0,,5184.04,5.18404,,0.03607815405724749,0.039837435546105006,0.19701803615051897
142,142,0.12,182,100000.0,,5083.2,5.0832,,0.03622377206111878,0.03978233504763268,0.18949594196512265
143,143,0.12,183,100000.0,,4901.08,4.90108,,0.03590535101221235,0.03933725592240499,0.1943149400876006
144,144,0.12,184,100000.0,,4698.96,4.69896,,0.0361650948025499,0.041281083207283686,0.19653579548857983
145,145,0.12,185,100000.0,,4472.2,4.472199999999999,,0.03665890845388503,0.03958108233872924,0.19011156338742224
146,146,0.12,186,100000.0,,4284.4400000000005,4.28444,,0.03708165217004306,0.03948405878390179,0.1987057851335169
147,147,0.12,187,100000.0,,4039.08,4.03908,,0.03726745497680781,0.039707633290394895,0.18941684405356451
148,148,0.12,188,100000.0,,3849.52,3.84952,,0.03741008755069174,0.0407570550902895,0.1931060336789762
149,149,0.12,189,100000.0,,3573.68,3.5736800000000004,,0.037548463193162435,0.03995550949031042,0.19068931454263108
150,150,0.12,190,100000.0,,3301.56,3.3015599999999994,,0.03772358767017863,0.03986186129365353,0.1966629554873097
151,151,0.12,191,100000.0,,3075.96,3.07596,,0.035460338220826136,0.03969366727360864,0.1953453058836872
152,152,0.12,192,100000.0,,2815.24,2.81524,,0.0377494642737031,0.0402395009498271,0.18932626145542805
153,153,0.12,193,100000.0,,2571.8,2.5718,,0.038400332209241696,0.03774454604514257,0.19685084867760708
154,154,0.12,194,100000.0,,2368.88,2.36888,,0.03861306264741188,0.04163772945673516,0.19633889400370255
155,155,0.12,195,100000.0,,2160.32,2.1603200000000005,,0.03865733350127697,0.041405140465486365,0.18838726968783548
156,156,0.12,196,100000.0,,1966.4,1.9664,,0.03875762518698479,0.03976092800287088,0.18364010534048616
157,157,0.12,197,100000.0,,1778.08,1.7780799999999999,,0.03907130540825051,0.04034999593881024,0.1916759884415434
158,158,0.12,198,100000.0,,1620.92,1.6209200000000004,,0.038978964651778365,0.039561093054752174,0.18691523847170885
159,159,0.12,199,100000.0,,1461.8799999999999,1.4618799999999998,,0.03917320796985905,0.04038817969175984,0.1896161552269752
