,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,2755.32,2.75532,,0.014659351480863732,0.013470731052724694,0.3471923516297023
35,35,0.12,75,100000.0,,3049.84,3.04984,,0.014938499902382888,0.01312100170061577,0.31677200269939126
36,36,0.12,76,100000.0,,3320.96,3.3209599999999995,,0.015092955744244133,0.013395464795615347,0.33677482508458
37,37,0.12,77,100000.0,,3646.04,3.6460400000000006,,0.015343260298122913,0.013452072658875276,0.32050536473372826
38,38,0.12,78,100000.0,,3927.08,3.9270799999999992,,0.015553147313322028,0.013593756018708492,0.3103500254640717
39,39,0.12,79,100000.0,,4215.52,4.21552,,0.01572135100324317,0.013303678395778597,0.3179437922485399
40,40,0.12,80,100000.0,,4525.76,4.52576,,0.015845907881549125,0.013432221809012917,0.30115099570744847
41,41,0.12,81,100000.0,,4806.56,4.80656,,0.0159515346707974,0.013711061202093708,0.31212114087148923
42,42,0.12,82,100000.0,,5081.0,5.081,,0.016318476789903117,0.013741400356827374,0.29502252277439334
43,43,0.12,83,100000.0,,5352.24,5.352239999999999,,0.016565791196616147,0.013450141454345532,0.31368669800039956
44,44,0.12,84,100000.0,,5582.32,5.58232,,0.016736966808931015,0.01366438072221961,0.3112748616337675
45,45,0.12,85,100000.0,,5782.36,5.782359999999999,,0.01673918169541196,0.0135838420091858,0.3099859924109817
46,46,0.12,86,100000.0,,6027.280000000001,6.02728,,0.017132578233615726,0.013102973198178347,0.3014025801844519
47,47,0.12,87,100000.0,,6276.68,6.276680000000001,,0.017283917205506896,0.014185858291755804,0.3103227839455151
48,48,0.12,88,100000.0,,6501.0,6.501,,0.017263780240012353,0.013513462105183643,0.29900526383648096
49,49,0.12,89,100000.0,,6703.68,6.70368,,0.017662817986266077,0.01379413811839765,0.3002106488402263
50,50,0.12,90,100000.0,,6880.160000000001,6.880159999999999,,0.017894528738253257,0.01367179064155836,0.3010985491787257
51,51,0.12,91,100000.0,,6976.32,6.976320000000001,,0.018105183136067356,0.012927721618424308,0.28840122353958614
52,52,0.12,92,100000.0,,7072.44,7.07244,,0.018372983218703776,0.013066650666651011,0.29451271130915185
53,53,0.12,93,100000.0,,7159.719999999999,7.15972,,0.01849750045838107,0.013115283942685884,0.2950058222593849
54,54,0.12,94,100000.0,,7239.839999999998,7.239840000000002,,0.018693885271623568,0.013124810268448948,0.2866444192703699
55,55,0.12,95,100000.0,,7357.6399999999985,7.357639999999998,,0.017517612874791026,0.013370819152364415,0.28561765422160285
56,56,0.12,96,100000.0,,7427.08,7.427080000000002,,0.019068015796642045,0.013330778839064696,0.28918506773688624
57,57,0.12,97,100000.0,,7511.439999999999,7.51144,,0.019362710046447087,0.013391915463382332,0.27662831910231445
58,58,0.12,98,100000.0,,7584.039999999998,7.58404,,0.019513469940475266,0.013543932869693536,0.2823800652144931
59,59,0.12,99,100000.0,,7573.319999999999,7.57332,,0.01975368475315747,0.012205118259200532,0.27073315467376147
60,60,0.12,100,100000.0,,7561.399999999999,7.561399999999998,,0.01996739909717519,0.013267141959243802,0.28248960986758526
61,61,0.12,101,100000.0,,7556.6,7.5566,,0.02015730171831024,0.01374130748896637,0.27279693530674126
62,62,0.12,102,100000.0,,7567.48,7.56748,,0.02030415185776121,0.013647037128529991,0.27008430602090805
63,63,0.12,103,100000.0,,7558.88,7.55888,,0.020552606351267856,0.013196109623154057,0.2720099256009359
64,64,0.12,104,100000.0,,7557.16,7.55716,,0.020735391839836557,0.013419321321576527,0.27532376105264306
65,65,0.12,105,100000.0,,7532.08,7.532079999999999,,0.020952184028909075,0.012767885939967898,0.26957731182256733
66,66,0.12,106,100000.0,,7528.2,7.5282,,0.021058551285527756,0.013093428552996283,0.2763955075891895
67,67,0.12,107,100000.0,,7496.439999999999,7.496439999999998,,0.021309253498067164,0.01380438026572522,0.26662980382983886
68,68,0.12,108,100000.0,,7483.319999999999,7.48332,,0.021545931461863004,0.013664676123084892,0.2547783717237175
69,69,0.12,109,100000.0,,7465.76,7.46576,,0.02175170859356456,0.013027993728636614,0.2671737236177876
70,70,0.12,110,100000.0,,7420.16,7.420160000000002,,0.02194248775210042,0.013144384167461656,0.27250458894120777
71,71,0.12,111,100000.0,,7401.08,7.4010799999999985,,0.021992008431375325,0.013274979110716543,0.26599159258715743
72,72,0.12,112,100000.0,,7363.08,7.363079999999998,,0.02234076203400207,0.012962227402778904,0.26666998490000365
73,73,0.12,113,100000.0,,7337.76,7.33776,,0.0225039976922136,0.012897883709495812,0.25927662878452934
74,74,0.12,114,100000.0,,7313.6399999999985,7.313640000000001,,0.02132069126365728,0.01323605395603832,0.2533900931257498
75,75,0.12,115,100000.0,,7300.6,7.3006,,0.022863327883249553,0.01357081899325086,0.2489596439399588
76,76,0.12,116,100000.0,,7256.399999999999,7.256400000000002,,0.02313557296038993,0.013425744975767505,0.2529299029227762
77,77,0.12,117,100000.0,,7216.76,7.21676,,0.021819361046283577,0.0137725074466495,0.26549520806104565
78,78,0.12,118,100000.0,,7190.92,7.190920000000001,,0.02352034443243497,0.013438829054774231,0.25772494670568724
79,79,0.12,119,100000.0,,7191.12,7.191120000000001,,0.02374452547073588,0.013229872332033172,0.25053621046329566
80,80,0.12,120,100000.0,,7177.08,7.177080000000001,,0.02393792457994436,0.013782633241538845,0.2422093690675996
81,81,0.12,121,100000.0,,7189.76,7.189759999999998,,0.02409015382843336,0.013068741326783423,0.2511457382848625
82,82,0.12,122,100000.0,,7179.24,7.17924,,0.02436096848039199,0.01403884731393728,0.24138700600263108
83,83,0.12,123,100000.0,,7171.24,7.17124,,0.0245491358380508,0.013798235670198052,0.24640664785670868
84,84,0.12,124,100000.0,,7171.039999999999,7.1710400000000005,,0.024738042226712765,0.013381635991881007,0.24271510232004523
85,85,0.12,125,100000.0,,7151.4,7.151400000000001,,0.024922670262874928,0.013508858679951368,0.2433909844657405
86,86,0.12,126,100000.0,,7159.76,7.15976,,0.02509778669478749,0.013743576978611711,0.25287378817760864
87,87,0.12,127,100000.0,,7155.960000000001,7.15596,,0.02531322970361032,0.013779827249002879,0.2381009108924851
88,88,0.12,128,100000.0,,7112.960000000001,7.112959999999999,,0.02549732469744356,0.01374089315179609,0.23770215496384944
89,89,0.12,129,100000.0,,7130.960000000001,7.13096,,0.02562638269256922,0.013481332868925966,0.24484582665656723
90,90,0.12,130,100000.0,,7120.4,7.120399999999999,,0.025628075523218285,0.013487555425703356,0.23219793524899687
91,91,0.12,131,100000.0,,7161.56,7.16156,,0.026128124026779456,0.013329930276078964,0.2384648814225193
92,92,0.12,132,100000.0,,7120.08,7.12008,,0.026228149389414736,0.012517479041647244,0.23474412906345005
93,93,0.12,133,100000.0,,7151.08,7.151079999999999,,0.026527821439615303,0.013175633671086453,0.2425924110472576
94,94,0.12,134,100000.0,,7113.4,7.1134,,0.026593430894288304,0.01340499132502133,0.2348220201939552
95,95,0.12,135,100000.0,,7138.960000000001,7.13896,,0.026936469093874392,0.0133457867577006,0.23256268431134272
96,96,0.12,136,100000.0,,7140.6,7.140600000000001,,0.027088704548502845,0.01304434967706009,0.231361716733446
97,97,0.12,137,100000.0,,7111.48,7.1114799999999985,,0.02733759463044862,0.013973565866644975,0.2315532761407939
98,98,0.12,138,100000.0,,7102.48,7.10248,,0.027400726831380097,0.013249913259921708,0.23405036373601584
99,99,0.12,139,100000.0,,7111.839999999999,7.111839999999999,,0.025983905079698694,0.01363264274542753,0.2370023561448528
100,100,0.12,140,100000.0,,7121.88,7.12188,,0.027887748259132646,0.013762278887821711,0.2283941219490264
101,101,0.12,141,100000.0,,7144.280000000001,7.14428,,0.02801175285825593,0.013504733360785448,0.22609614233012948
102,102,0.12,142,100000.0,,7134.0,7.134,,0.028307463817451434,0.01347825205731772,0.22625723387051455
103,103,0.12,143,100000.0,,7130.839999999999,7.130839999999999,,0.02850038851216368,0.014032977492768724,0.23063592731246332
104,104,0.12,144,100000.0,,7122.68,7.12268,,0.02873687558659412,0.012921292695606568,0.23339929566792156
105,105,0.12,145,100000.0,,7128.88,7.1288800000000005,,0.02881531188251188,0.013259346231015923,0.22570536171808384
106,106,0.12,146,100000.0,,7096.160000000001,7.09616,,0.029049126028401134,0.01346481554951092,0.2302592452053465
107,107,0.12,147,100000.0,,7076.44,7.07644,,0.02748969574107644,0.013604890905283244,0.22576285431614576
108,108,0.12,148,100000.0,,7028.12,7.02812,,0.02954681923655812,0.013233155488085208,0.21853147210138488
109,109,0.12,149,100000.0,,7057.960000000001,7.05796,,0.029760791134667668,0.013453828706179147,0.2244930986833696
110,110,0.12,150,100000.0,,7031.0,7.031000000000001,,0.029886080007643156,0.013663731928471916,0.2203694753488235
111,111,0.12,151,100000.0,,7000.360000000001,7.000360000000001,,0.030133347027846185,0.0131674973348171,0.22249442127106764
112,112,0.12,152,100000.0,,6965.4,6.965400000000001,,0.0303013206383946,0.013277277075850446,0.21694457336925993
113,113,0.12,153,100000.0,,6936.56,6.93656,,0.030507309275052415,0.013543357729219984,0.2214097897295408
114,114,0.12,154,100000.0,,6940.160000000001,6.9401600000000006,,0.030674516374957647,0.013768957501133956,0.2184716376620128
115,115,0.12,155,100000.0,,6919.76,6.919759999999999,,0.030893597898872256,0.013633163244483092,0.21229922022771985
116,116,0.12,156,100000.0,,6898.76,6.89876,,0.03030151196394513,0.01338109623442639,0.214712130834894
117,117,0.12,157,100000.0,,6873.44,6.87344,,0.03133277894989987,0.013139204523113124,0.21637339565105845
118,118,0.12,158,100000.0,,6844.0,6.843999999999999,,0.031515652922108756,0.013825288921936124,0.2164281808626236
119,119,0.12,159,100000.0,,6824.4,6.8244,,0.03171136854644715,0.013438692382747844,0.215467299322248
120,120,0.12,160,100000.0,,6821.24,6.82124,,0.03188838093762797,0.013526345231491904,0.2067078746014558
121,121,0.12,161,100000.0,,6775.64,6.77564,,0.03195296101555073,0.013858886761841537,0.21121575715445837
122,122,0.12,162,100000.0,,6770.32,6.770320000000001,,0.032148003769617614,0.013135578731302592,0.21499307153334393
123,123,0.12,163,100000.0,,6772.160000000001,6.77216,,0.03237803181340155,0.012772465887777504,0.2161050395500524
124,124,0.12,164,100000.0,,6696.56,6.69656,,0.032725021609486475,0.013318000626503365,0.21200987981186029
125,125,0.12,165,100000.0,,6604.039999999999,6.60404,,0.03295958567029061,0.013762874706565047,0.21049298857446885
126,126,0.12,166,100000.0,,6564.6,6.5646,,0.033126758972249495,0.01372155604383506,0.21007002126848393
127,127,0.12,167,100000.0,,6506.88,6.50688,,0.03329347430734856,0.013656705298603272,0.20662298905652488
128,128,0.12,168,100000.0,,6425.2,6.425199999999999,,0.03342108754871788,0.013387847624631872,0.2065146327011212
129,129,0.12,169,100000.0,,6327.76,6.32776,,0.033444147555305795,0.014018600947501828,0.20397632634600757
130,130,0.12,170,100000.0,,6266.52,6.266520000000001,,0.033825404761122405,0.01268786968125243,0.20549834009632365
131,131,0.12,171,100000.0,,6230.68,6.23068,,0.033986144546702235,0.013141062828022111,0.20482367363630957
132,132,0.12,172,100000.0,,6141.0,6.140999999999999,,0.034112902075779626,0.013108436097870218,0.1997152678553608
133,133,0.12,173,100000.0,,6056.76,6.056759999999999,,0.03440474559911877,0.01371654207981717,0.2077140817225218
134,134,0.12,174,100000.0,,6014.0,6.014000000000001,,0.03473541569150143,0.013345543978400116,0.2025185223605609
135,135,0.12,175,100000.0,,5898.4,5.8984,,0.03492645610684121,0.013447235049891097,0.20235064074762596
136,136,0.12,176,100000.0,,5775.96,5.77596,,0.03503374074632347,0.014165510635162979,0.20825723077267827
137,137,0.12,177,100000.0,,5646.56,5.646559999999999,,0.03530451344068865,0.014022989694237603,0.19812375540506091
138,138,0.12,178,100000.0,,5531.52,5.53152,,0.03550773562804125,0.01341110187433578,0.20237284189000923
139,139,0.12,179,100000.0,,5413.64,5.41364,,0.0356688356363054,0.013725736659541748,0.2037192021970561
140,140,0.12,180,100000.0,,5311.2,5.3112,,0.03578466859412174,0.01328333186777546,0.19971432475614503
141,141,0.12,181,100000.0,,5192.64,5.19264,,0.03601254884939294,0.01364539716640889,0.19726803656999553
142,142,0.12,182,100000.0,,5077.280000000001,5.07728,,0.03593492458292644,0.013277698172636392,0.19460925394203143
143,143,0.12,183,100000.0,,4919.719999999999,4.91972,,0.036402436348819275,0.013117748545451703,0.19528599037278935
144,144,0.12,184,100000.0,,4665.48,4.6654800000000005,,0.03670500859070785,0.01343119500860738,0.19421616325280275
145,145,0.12,185,100000.0,,4484.04,4.48404,,0.036887687388262966,0.013811350448593456,0.19988139467858507
146,146,0.12,186,100000.0,,4261.96,4.26196,,0.0369712503356584,0.013653460549033764,0.19669156109167335
147,147,0.12,187,100000.0,,4035.88,4.035880000000001,,0.03713890503763423,0.013644551324781321,0.19242849625361125
148,148,0.12,188,100000.0,,3834.32,3.83432,,0.03735355859832225,0.01347412111733522,0.1935202543440444
149,149,0.12,189,100000.0,,3589.28,3.58928,,0.03763459990083902,0.013021838730842663,0.18799744838791432
150,150,0.12,190,100000.0,,3320.56,3.3205599999999995,,0.0372725947742515,0.013754657507047668,0.18807496952758604
151,151,0.12,191,100000.0,,3058.4,3.0584,,0.03796165914868312,0.013146136340573024,0.1951714594275941
152,152,0.12,192,100000.0,,2810.6400000000003,2.81064,,0.03824256971194018,0.013116238347824492,0.19890276845675173
153,153,0.12,193,100000.0,,2591.4,2.5914,,0.03832085803671134,0.013749829225100036,0.19375086627749252
154,154,0.12,194,100000.0,,2363.12,2.36312,,0.038624398442318575,0.013137675825292305,0.185290696186366
155,155,0.12,195,100000.0,,2156.6400000000003,2.1566400000000003,,0.038509307722846414,0.012879652595884975,0.1887997834179873
156,156,0.12,196,100000.0,,1959.44,1.95944,,0.036538808067757195,0.01368431483655173,0.1851061415662099
157,157,0.12,197,100000.0,,1792.28,1.7922799999999999,,0.03892761885504455,0.013868860397205633,0.18251479877446483
158,158,0.12,198,100000.0,,1614.72,1.61472,,0.039035106594675434,0.013254294427792742,0.18357850040005688
159,159,0.12,199,100000.0,,1466.6399999999999,1.46664,,0.03909961360785928,0.013550796299303596,0.17502720238705663
