,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,13776.6,13.776599999999998,,0.07329675740431865,0.06735365526362347,1.7359617581485112
35,35,0.12,75,100000.0,,15249.2,15.249199999999998,,0.07469249951191444,0.06560500850307885,1.5838600134969567
36,36,0.12,76,100000.0,,16604.8,16.604799999999997,,0.07546477872122068,0.06697732397807674,1.6838741254229
37,37,0.12,77,100000.0,,18230.2,18.230200000000004,,0.07671630149061456,0.06726036329437639,1.6025268236686414
38,38,0.12,78,100000.0,,19635.4,19.6354,,0.07776573656661016,0.06796878009354246,1.5517501273203589
39,39,0.12,79,100000.0,,21077.6,21.0776,,0.07860675501621586,0.06651839197889298,1.5897189612426996
40,40,0.12,80,100000.0,,22628.8,22.6288,,0.07922953940774562,0.06716110904506459,1.5057549785372426
41,41,0.12,81,100000.0,,24032.8,24.0328,,0.07975767335398701,0.06855530601046854,1.560605704357446
42,42,0.12,82,100000.0,,25405.0,25.405,,0.08159238394951558,0.06870700178413687,1.4751126138719668
43,43,0.12,83,100000.0,,26761.2,26.761199999999995,,0.08282895598308074,0.06725070727172766,1.5684334900019978
44,44,0.12,84,100000.0,,27911.6,27.9116,,0.08368483404465507,0.06832190361109805,1.5563743081688375
45,45,0.12,85,100000.0,,28911.8,28.911799999999992,,0.0836959084770598,0.067919210045929,1.5499299620549083
46,46,0.12,86,100000.0,,30136.4,30.1364,,0.08566289116807865,0.06551486599089175,1.5070129009222595
47,47,0.12,87,100000.0,,31383.4,31.3834,,0.08641958602753448,0.07092929145877902,1.5516139197275756
48,48,0.12,88,100000.0,,32505.0,32.505,,0.08631890120006176,0.06756731052591822,1.4950263191824047
49,49,0.12,89,100000.0,,33518.4,33.5184,,0.08831408993133039,0.06897069059198825,1.5010532442011315
50,50,0.12,90,100000.0,,34400.8,34.4008,,0.08947264369126627,0.06835895320779181,1.5054927458936287
51,51,0.12,91,100000.0,,34881.6,34.881600000000006,,0.09052591568033677,0.06463860809212155,1.442006117697931
52,52,0.12,92,100000.0,,35362.2,35.3622,,0.09186491609351889,0.06533325333325506,1.472563556545759
53,53,0.12,93,100000.0,,35798.6,35.7986,,0.09248750229190535,0.06557641971342942,1.4750291112969243
54,54,0.12,94,100000.0,,36199.2,36.1992,,0.09346942635811785,0.06562405134224474,1.4332220963518492
55,55,0.12,95,100000.0,,36788.2,36.7882,,0.08758806437395514,0.06685409576182208,1.4280882711080143
56,56,0.12,96,100000.0,,37135.4,37.1354,,0.0953400789832102,0.06665389419532348,1.445925338684431
57,57,0.12,97,100000.0,,37557.2,37.5572,,0.09681355023223544,0.06695957731691167,1.3831415955115722
58,58,0.12,98,100000.0,,37920.2,37.9202,,0.09756734970237631,0.06771966434846768,1.4119003260724654
59,59,0.12,99,100000.0,,37866.6,37.866600000000005,,0.09876842376578736,0.06102559129600267,1.3536657733688071
60,60,0.12,100,100000.0,,37807.0,37.807,,0.09983699548587593,0.06633570979621901,1.4124480493379263
61,61,0.12,101,100000.0,,37783.0,37.783,,0.10078650859155117,0.06870653744483185,1.3639846765337065
62,62,0.12,102,100000.0,,37837.4,37.8374,,0.10152075928880606,0.06823518564264996,1.35042153010454
63,63,0.12,103,100000.0,,37794.4,37.7944,,0.10276303175633927,0.0659805481157703,1.3600496280046794
64,64,0.12,104,100000.0,,37785.8,37.7858,,0.10367695919918277,0.06709660660788264,1.3766188052632151
65,65,0.12,105,100000.0,,37660.4,37.6604,,0.10476092014454536,0.0638394296998395,1.3478865591128366
66,66,0.12,106,100000.0,,37641.0,37.641000000000005,,0.10529275642763876,0.06546714276498142,1.3819775379459476
67,67,0.12,107,100000.0,,37482.2,37.4822,,0.10654626749033581,0.0690219013286261,1.3331490191491944
68,68,0.12,108,100000.0,,37416.6,37.4166,,0.10772965730931502,0.06832338061542446,1.2738918586185874
69,69,0.12,109,100000.0,,37328.8,37.3288,,0.1087585429678228,0.06513996864318307,1.3358686180889379
70,70,0.12,110,100000.0,,37100.8,37.10080000000001,,0.1097124387605021,0.06572192083730828,1.3625229447060387
71,71,0.12,111,100000.0,,37005.4,37.0054,,0.10996004215687664,0.06637489555358271,1.3299579629357872
72,72,0.12,112,100000.0,,36815.4,36.8154,,0.11170381017001033,0.06481113701389452,1.3333499245000187
73,73,0.12,113,100000.0,,36688.8,36.6888,,0.112519988461068,0.06448941854747907,1.2963831439226468
74,74,0.12,114,100000.0,,36568.2,36.5682,,0.1066034563182864,0.0661802697801916,1.2669504656287487
75,75,0.12,115,100000.0,,36503.0,36.503,,0.11431663941624776,0.0678540949662543,1.244798219699794
76,76,0.12,116,100000.0,,36282.0,36.282,,0.11567786480194968,0.06712872487883752,1.2646495146138808
77,77,0.12,117,100000.0,,36083.8,36.0838,,0.10909680523141788,0.0688625372332475,1.3274760403052284
78,78,0.12,118,100000.0,,35954.6,35.954600000000006,,0.11760172216217483,0.06719414527387116,1.2886247335284362
79,79,0.12,119,100000.0,,35955.6,35.955600000000004,,0.1187226273536794,0.06614936166016586,1.2526810523164786
80,80,0.12,120,100000.0,,35885.4,35.885400000000004,,0.11968962289972182,0.06891316620769423,1.211046845337998
81,81,0.12,121,100000.0,,35948.8,35.94879999999999,,0.1204507691421668,0.06534370663391711,1.2557286914243124
82,82,0.12,122,100000.0,,35896.2,35.8962,,0.12180484240195993,0.0701942365696864,1.2069350300131552
83,83,0.12,123,100000.0,,35856.2,35.8562,,0.122745679190254,0.06899117835099025,1.2320332392835431
84,84,0.12,124,100000.0,,35855.2,35.8552,,0.12369021113356382,0.06690817995940504,1.2135755116002263
85,85,0.12,125,100000.0,,35757.0,35.757000000000005,,0.12461335131437463,0.06754429339975684,1.2169549223287026
86,86,0.12,126,100000.0,,35798.8,35.7988,,0.12548893347393744,0.06871788489305856,1.2643689408880432
87,87,0.12,127,100000.0,,35779.8,35.7798,,0.1265661485180516,0.0688991362450144,1.1905045544624255
88,88,0.12,128,100000.0,,35564.8,35.5648,,0.1274866234872178,0.06870446575898045,1.1885107748192472
89,89,0.12,129,100000.0,,35654.8,35.6548,,0.1281319134628461,0.06740666434462983,1.224229133282836
90,90,0.12,130,100000.0,,35602.0,35.602,,0.12814037761609143,0.06743777712851678,1.1609896762449845
91,91,0.12,131,100000.0,,35807.8,35.8078,,0.13064062013389727,0.06664965138039483,1.1923244071125965
92,92,0.12,132,100000.0,,35600.4,35.6004,,0.13114074694707367,0.06258739520823622,1.17372064531725
93,93,0.12,133,100000.0,,35755.4,35.755399999999995,,0.13263910719807653,0.06587816835543225,1.212962055236288
94,94,0.12,134,100000.0,,35567.0,35.567,,0.13296715447144153,0.06702495662510666,1.174110100969776
95,95,0.12,135,100000.0,,35694.8,35.6948,,0.13468234546937197,0.066728933788503,1.1628134215567136
96,96,0.12,136,100000.0,,35703.0,35.703,,0.13544352274251423,0.06522174838530045,1.15680858366723
97,97,0.12,137,100000.0,,35557.4,35.557399999999994,,0.13668797315224307,0.06986782933322487,1.1577663807039695
98,98,0.12,138,100000.0,,35512.4,35.5124,,0.13700363415690048,0.06624956629960854,1.1702518186800792
99,99,0.12,139,100000.0,,35559.2,35.5592,,0.12991952539849347,0.06816321372713766,1.185011780724264
100,100,0.12,140,100000.0,,35609.4,35.6094,,0.13943874129566325,0.06881139443910855,1.1419706097451319
101,101,0.12,141,100000.0,,35721.4,35.7214,,0.14005876429127967,0.06752366680392724,1.1304807116506475
102,102,0.12,142,100000.0,,35670.0,35.67,,0.14153731908725717,0.06739126028658861,1.1312861693525729
103,103,0.12,143,100000.0,,35654.2,35.654199999999996,,0.1425019425608184,0.07016488746384363,1.1531796365623168
104,104,0.12,144,100000.0,,35613.4,35.6134,,0.1436843779329706,0.06460646347803284,1.1669964783396078
105,105,0.12,145,100000.0,,35644.4,35.644400000000005,,0.1440765594125594,0.06629673115507963,1.1285268085904192
106,106,0.12,146,100000.0,,35480.8,35.4808,,0.14524563014200567,0.0673240777475546,1.1512962260267323
107,107,0.12,147,100000.0,,35382.2,35.3822,,0.13744847870538218,0.06802445452641623,1.1288142715807288
108,108,0.12,148,100000.0,,35140.6,35.1406,,0.1477340961827906,0.06616577744042604,1.0926573605069243
109,109,0.12,149,100000.0,,35289.8,35.2898,,0.14880395567333835,0.06726914353089575,1.122465493416848
110,110,0.12,150,100000.0,,35155.0,35.155,,0.14943040003821578,0.06831865964235959,1.1018473767441175
111,111,0.12,151,100000.0,,35001.8,35.0018,,0.15066673513923093,0.0658374866740855,1.1124721063553382
112,112,0.12,152,100000.0,,34827.0,34.827000000000005,,0.151506603191973,0.06638638537925223,1.0847228668462996
113,113,0.12,153,100000.0,,34682.8,34.6828,,0.15253654637526207,0.06771678864609992,1.107048948647704
114,114,0.12,154,100000.0,,34700.8,34.7008,,0.15337258187478825,0.06884478750566977,1.092358188310064
115,115,0.12,155,100000.0,,34598.8,34.5988,,0.1544679894943613,0.06816581622241547,1.0614961011385993
116,116,0.12,156,100000.0,,34493.8,34.4938,,0.15150755981972566,0.06690548117213195,1.0735606541744696
117,117,0.12,157,100000.0,,34367.2,34.367200000000004,,0.15666389474949935,0.06569602261556562,1.0818669782552923
118,118,0.12,158,100000.0,,34220.0,34.21999999999999,,0.15757826461054375,0.06912644460968062,1.082140904313118
119,119,0.12,159,100000.0,,34122.0,34.122,,0.15855684273223575,0.06719346191373922,1.07733649661124
120,120,0.12,160,100000.0,,34106.2,34.1062,,0.15944190468813985,0.06763172615745952,1.033539373007279
121,121,0.12,161,100000.0,,33878.2,33.8782,,0.15976480507775365,0.06929443380920768,1.0560787857722915
122,122,0.12,162,100000.0,,33851.6,33.851600000000005,,0.16074001884808808,0.06567789365651297,1.0749653576667195
123,123,0.12,163,100000.0,,33860.8,33.8608,,0.1618901590670077,0.06386232943888752,1.080525197750262
124,124,0.12,164,100000.0,,33482.8,33.4828,,0.16362510804743238,0.06659000313251681,1.0600493990593014
125,125,0.12,165,100000.0,,33020.2,33.0202,,0.16479792835145304,0.06881437353282524,1.0524649428723443
126,126,0.12,166,100000.0,,32823.0,32.823,,0.16563379486124746,0.06860778021917531,1.0503501063424197
127,127,0.12,167,100000.0,,32534.4,32.5344,,0.1664673715367428,0.06828352649301636,1.0331149452826245
128,128,0.12,168,100000.0,,32126.0,32.126,,0.16710543774358938,0.06693923812315936,1.032573163505606
129,129,0.12,169,100000.0,,31638.8,31.6388,,0.16722073777652896,0.07009300473750915,1.0198816317300377
130,130,0.12,170,100000.0,,31332.6,31.3326,,0.169127023805612,0.06343934840626216,1.027491700481618
131,131,0.12,171,100000.0,,31153.4,31.1534,,0.16993072273351115,0.06570531414011056,1.0241183681815476
132,132,0.12,172,100000.0,,30705.0,30.704999999999995,,0.1705645103788981,0.06554218048935109,0.998576339276804
133,133,0.12,173,100000.0,,30283.8,30.283799999999996,,0.17202372799559384,0.06858271039908585,1.038570408612609
134,134,0.12,174,100000.0,,30070.0,30.070000000000004,,0.17367707845750716,0.06672771989200059,1.0125926118028044
135,135,0.12,175,100000.0,,29492.0,29.492,,0.17463228053420607,0.06723617524945548,1.0117532037381298
136,136,0.12,176,100000.0,,28879.8,28.8798,,0.17516870373161736,0.07082755317581489,1.0412861538633915
137,137,0.12,177,100000.0,,28232.8,28.2328,,0.17652256720344325,0.07011494847118802,0.9906187770253047
138,138,0.12,178,100000.0,,27657.6,27.6576,,0.17753867814020624,0.0670555093716789,1.0118642094500463
139,139,0.12,179,100000.0,,27068.2,27.0682,,0.178344178181527,0.06862868329770874,1.0185960109852807
140,140,0.12,180,100000.0,,26556.0,26.556,,0.1789233429706087,0.06641665933887729,0.9985716237807252
141,141,0.12,181,100000.0,,25963.2,25.9632,,0.18006274424696472,0.06822698583204445,0.9863401828499776
142,142,0.12,182,100000.0,,25386.4,25.3864,,0.1796746229146322,0.06638849086318196,0.9730462697101572
143,143,0.12,183,100000.0,,24598.6,24.5986,,0.18201218174409636,0.06558874272725852,0.9764299518639469
144,144,0.12,184,100000.0,,23327.4,23.3274,,0.18352504295353925,0.0671559750430369,0.9710808162640135
145,145,0.12,185,100000.0,,22420.2,22.4202,,0.18443843694131487,0.06905675224296728,0.9994069733929256
146,146,0.12,186,100000.0,,21309.8,21.3098,,0.184856251678292,0.06826730274516883,0.9834578054583667
147,147,0.12,187,100000.0,,20179.4,20.1794,,0.18569452518817117,0.06822275662390662,0.9621424812680561
148,148,0.12,188,100000.0,,19171.6,19.1716,,0.18676779299161125,0.06737060558667611,0.967601271720222
149,149,0.12,189,100000.0,,17946.4,17.9464,,0.1881729995041951,0.06510919365421332,0.9399872419395715
150,150,0.12,190,100000.0,,16602.8,16.6028,,0.18636297387125747,0.06877328753523834,0.9403748476379302
151,151,0.12,191,100000.0,,15292.0,15.292,,0.1898082957434156,0.06573068170286513,0.9758572971379704
152,152,0.12,192,100000.0,,14053.2,14.053199999999999,,0.1912128485597009,0.06558119173912247,0.9945138422837587
153,153,0.12,193,100000.0,,12957.0,12.956999999999997,,0.1916042901835567,0.06874914612550018,0.9687543313874627
154,154,0.12,194,100000.0,,11815.6,11.8156,,0.19312199221159287,0.06568837912646153,0.9264534809318298
155,155,0.12,195,100000.0,,10783.2,10.7832,,0.19254653861423207,0.06439826297942489,0.9439989170899367
156,156,0.12,196,100000.0,,9797.2,9.7972,,0.18269404033878597,0.06842157418275865,0.9255307078310494
157,157,0.12,197,100000.0,,8961.399999999998,8.961399999999998,,0.1946380942752228,0.06934430198602817,0.9125739938723243
158,158,0.12,198,100000.0,,8073.6,8.0736,,0.19517553297337717,0.06627147213896371,0.9178925020002845
159,159,0.12,199,100000.0,,7333.2,7.3332,,0.1954980680392964,0.06775398149651798,0.875136011935283
