# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM
nan	4.035999999999999943e+01	4.035999999999999310e-02	nan	9.596584406497753877e-03	8.690429427875955015e-02	1.495643642230694459e+00
nan	5.872000000000000597e+01	5.871999999999999442e-02	nan	1.037085659185007017e-02	8.322317351983639366e-02	1.600355195076588855e+00
nan	7.659999999999999432e+01	7.660000000000000142e-02	nan	1.202754772454795763e-02	8.558294859781453989e-02	1.902100675192864632e+00
nan	1.037199999999999989e+02	1.037199999999999928e-01	nan	1.313761277655942084e-02	8.300991539662574970e-02	1.879490576159821513e+00
nan	1.397199999999999989e+02	1.397200000000000109e-01	nan	1.283820770998033746e-02	8.995875440064254880e-02	1.810923150434859297e+00
nan	1.781200000000000045e+02	1.781200000000000006e-01	nan	1.315651394381859608e-02	9.099701091096942807e-02	1.893764097282481185e+00
nan	2.184000000000000057e+02	2.183999999999999830e-01	nan	1.367991408340571945e-02	9.640248296260903182e-02	2.090177122234027074e+00
nan	2.638799999999999955e+02	2.638800000000000034e-01	nan	1.401857480682963328e-02	9.577457966459596017e-02	2.087653317371809258e+00
nan	3.059199999999999591e+02	3.059200000000000252e-01	nan	1.348540403146330537e-02	9.252626956284006055e-02	2.030070056537409684e+00
nan	3.420000000000000000e+02	3.420000000000000262e-01	nan	1.437258926696756769e-02	9.970439387249768748e-02	1.861201764900979994e+00
nan	3.820800000000000409e+02	3.820800000000000862e-01	nan	1.371565136061128273e-02	9.390622104532937720e-02	2.095494951896332392e+00
nan	4.364399999999999409e+02	4.364399999999999946e-01	nan	1.442101766850953370e-02	9.383439063819952464e-02	1.973217396143268632e+00
nan	4.850399999999999636e+02	4.850400000000000267e-01	nan	1.516347586678875800e-02	9.793361317175131031e-02	1.907587112330569878e+00
nan	5.287999999999999545e+02	5.288000000000000478e-01	nan	1.540682165777752799e-02	9.747379493672221618e-02	1.901283125966660936e+00
nan	6.008399999999999181e+02	6.008399999999999297e-01	nan	1.557000433636005800e-02	9.780369104667446800e-02	1.942825100385578763e+00
nan	6.440399999999999636e+02	6.440399999999999459e-01	nan	1.579255160227660201e-02	9.766109385220586581e-02	2.009642358198884704e+00
nan	6.880399999999999636e+02	6.880399999999999849e-01	nan	1.588278047988524178e-02	9.385266979447284830e-02	1.864002659002476303e+00
nan	7.480000000000000000e+02	7.479999999999999982e-01	nan	1.607798859869490060e-02	9.833261598165619899e-02	1.955974937777761324e+00
nan	7.949199999999999591e+02	7.949200000000000710e-01	nan	1.588968243298836611e-02	9.706543102681827739e-02	1.888501988006119348e+00
nan	8.340000000000000000e+02	8.339999999999999636e-01	nan	1.503584160867779164e-02	9.556421946304174964e-02	1.957320432262130039e+00
nan	8.763999999999999773e+02	8.764000000000000679e-01	nan	1.672092348859052779e-02	9.879017927411470890e-02	1.861938806435698979e+00
nan	9.310000000000000000e+02	9.310000000000000497e-01	nan	1.683766774595710572e-02	8.807402272781834907e-02	1.856210866278200644e+00
nan	9.946799999999999500e+02	9.946800000000000086e-01	nan	1.699589457784213622e-02	9.519243182431627592e-02	1.808601468475796281e+00
