,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,M1.shortRadius,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
46,46,0.12,100,300000.0,34.600000000000065,,113652.0,37.884,,0.0997801170007051,0.5243776135032014,1.4251012280108464
47,47,0.12,100,300000.0,34.70000000000007,,113668.0,37.88933333333335,,0.0999141868104573,0.5215415490514802,1.3540383446848931
48,48,0.12,100,300000.0,34.80000000000007,,113672.0,37.89066666666666,,0.09993524181895168,0.5162425541747039,1.3660163486652184
49,49,0.12,100,300000.0,34.90000000000007,,113547.0,37.849,,0.09988185697773702,0.49839462269814094,1.391834518659032
50,50,0.12,100,300000.0,35.00000000000007,,113627.8,37.87593333333333,,0.09947939064772979,0.4841933069401024,1.3873971136400132
51,51,0.12,100,300000.0,35.10000000000007,,113718.4,37.90613333333333,,0.0998611927663035,0.4630854751917788,1.415450934629665
52,52,0.12,100,300000.0,35.200000000000074,,113535.8,37.84526666666667,,0.09985947708620416,0.4787382750385106,1.41133169943537
53,53,0.12,100,300000.0,35.300000000000075,,113564.6,37.854866666666666,,0.09989609127367773,0.4773249784644569,1.3945989830082808
54,54,0.12,100,300000.0,35.40000000000008,,113681.6,37.89386666666666,,0.0998197097129804,0.4708731698383196,1.3696966323217317
55,55,0.12,100,300000.0,35.50000000000008,,113538.0,37.846,,0.09987206787235436,0.4359121897593209,1.372895884869894
56,56,0.12,100,300000.0,35.60000000000008,,113694.0,37.898,,0.09987547742036897,0.44751113257666014,1.3532853969908407
57,57,0.12,100,300000.0,35.70000000000008,,113521.0,37.84033333333333,,0.09978436271510417,0.40938952207734486,1.4018627032793805
58,58,0.12,100,300000.0,35.80000000000008,,113681.2,37.89373333333334,,0.09987697679305539,0.4346571034426148,1.4329396907938563
59,59,0.12,100,300000.0,35.900000000000084,,113722.8,37.9076,,0.09992256373425334,0.4086159659926918,1.3875135776180687
60,60,0.12,100,300000.0,36.000000000000085,,113653.2,37.8844,,0.0998633295260106,0.4051963760076647,1.4029688278740151
61,61,0.12,100,300000.0,36.10000000000009,,113674.6,37.89153333333333,,0.09993940479410526,0.392438470175174,1.3669319914013007
62,62,0.12,100,300000.0,36.20000000000009,,113534.6,37.84486666666666,,0.09981212696625048,0.39902423276402904,1.3585778353650573
63,63,0.12,100,300000.0,36.30000000000009,,113682.0,37.89399999999999,,0.09980473906951488,0.3835990157007888,1.4420243704805382
64,64,0.12,100,300000.0,36.40000000000009,,113425.2,37.808400000000006,,0.09349456614734487,0.383348546011774,1.3551721471524967
65,65,0.12,100,300000.0,36.50000000000009,,113656.4,37.885466666666666,,0.09985877513712467,0.3706567405465709,1.4068629443321927
66,66,0.12,100,300000.0,36.600000000000094,,113839.2,37.9464,,0.09962097857588788,0.3681200100531545,1.38616674026261
67,67,0.12,100,300000.0,36.700000000000095,,113566.0,37.85533333333333,,0.09983810049882606,0.352230957836057,1.369455114810346
68,68,0.12,100,300000.0,36.8000000000001,,113550.0,37.85,,0.0998818673843118,0.33764780938513994,1.3939385354986062
69,69,0.12,100,300000.0,36.9000000000001,,113497.4,37.832466666666654,,0.09979578981131283,0.3328184362002428,1.4387149916571187
70,70,0.12,100,300000.0,37.0000000000001,,113861.8,37.953933333333325,,0.09993298196946512,0.319803290714468,1.3571908673600035
71,71,0.12,100,300000.0,37.1000000000001,,113681.0,37.89366666666666,,0.09991704832177391,0.3184085745831248,1.3917894575101104
72,72,0.12,100,300000.0,37.2000000000001,,113703.8,37.90126666666667,,0.09980121252112041,0.29768701827881283,1.3646868821480191
73,73,0.12,100,300000.0,37.3000000000001,,113488.8,37.829600000000006,,0.09987313971235208,0.2976507936673949,1.3518278984677568
74,74,0.12,100,300000.0,37.400000000000105,,113679.2,37.89306666666666,,0.0998431883589376,0.3012766495795619,1.4062323850598584
75,75,0.12,100,300000.0,37.50000000000011,,113578.0,37.859333333333325,,0.09991108958682275,0.2752779986668545,1.349095303559524
76,76,0.12,100,300000.0,37.60000000000011,,113541.0,37.847,,0.09983280724311498,0.2693076771841146,1.4023870592014238
77,77,0.12,100,300000.0,37.70000000000011,,113428.2,37.8094,,0.09950498456798867,0.279906759747144,1.4152007012283638
78,78,0.12,100,300000.0,37.80000000000011,,113773.4,37.92446666666665,,0.09978533920455276,0.25328626681639593,1.3462307409377183
79,79,0.12,100,300000.0,37.90000000000011,,113475.6,37.8252,,0.09346466145594541,0.25590324038609236,1.4559550971119595
80,80,0.12,100,300000.0,38.000000000000114,,113582.6,37.860866666666666,,0.0999364194831003,0.24923846678896747,1.3614493614870102
81,81,0.12,100,300000.0,38.10000000000012,,113567.6,37.85586666666667,,0.09982847546769166,0.2419111481899011,1.3935178340532903
82,82,0.12,100,300000.0,38.20000000000012,,113883.2,37.96106666666667,,0.09995600108731821,0.23208839858632876,1.3960248242219109
83,83,0.12,100,300000.0,38.30000000000012,,113479.6,37.82653333333333,,0.09995945206618728,0.22813091034357477,1.3761451199723058
84,84,0.12,100,300000.0,38.40000000000012,,113436.2,37.81206666666667,,0.09990887009601579,0.22616849140756173,1.38337815691574
85,85,0.12,100,300000.0,38.50000000000012,,113443.4,37.814466666666654,,0.09990270108827984,0.21084774952201613,1.394014007118755
86,86,0.12,100,300000.0,38.60000000000012,,113695.4,37.89846666666667,,0.09986873299982049,0.2124917934346798,1.3827242322217064
87,87,0.12,100,300000.0,38.70000000000013,,113580.8,37.86026666666666,,0.09975357313708173,0.20661271921095148,1.3807376984752182
88,88,0.12,100,300000.0,38.800000000000125,,113578.2,37.8594,,0.09974246772448224,0.19748282115133955,1.3512704665678057
89,89,0.12,100,300000.0,38.90000000000013,,113661.0,37.887,,0.0997836180790216,0.1868677623571112,1.3882930368446118
90,90,0.12,100,300000.0,39.00000000000013,,113368.8,37.7896,,0.09991638694154403,0.17206736400919992,1.4196131435831583
91,91,0.12,100,300000.0,39.10000000000013,,113377.0,37.792333333333325,,0.09991044030854825,0.1728298244096135,1.3877209294655235
92,92,0.12,100,300000.0,39.20000000000013,,113447.0,37.815666666666665,,0.09977458007647043,0.17224914217210857,1.411529707214814
93,93,0.12,100,300000.0,39.30000000000013,,113462.2,37.82073333333334,,0.09995244574808736,0.17399927215043035,1.3310011780060471
94,94,0.12,100,300000.0,39.40000000000013,,113485.0,37.828333333333326,,0.09988677555999459,0.1599555433674436,1.3900949892746186
95,95,0.12,100,300000.0,39.500000000000135,,113500.8,37.8336,,0.09981589370790118,0.15194121875426747,1.366384216781832
96,96,0.12,100,300000.0,39.600000000000136,,113760.8,37.92026666666667,,0.09987318513731507,0.14476099277892268,1.4026514349389039
97,97,0.12,100,300000.0,39.70000000000014,,113758.0,37.91933333333333,,0.09988412515040182,0.13704345373414792,1.3896349125973964
98,98,0.12,100,300000.0,39.80000000000014,,113736.6,37.9122,,0.09970563413993148,0.12572703577227168,1.3778693509544884
99,99,0.12,100,300000.0,39.90000000000014,,113526.2,37.84206666666666,,0.09983686337045584,0.13283144602794067,1.4034389570575545
100,100,0.12,100,300000.0,40.00000000000014,,113625.2,37.87506666666666,,0.09938698818696708,0.121708271398655,1.3841185140768844
101,101,0.12,100,300000.0,40.10000000000014,,113432.6,37.81086666666666,,0.09981283167722664,0.11612701176486706,1.3959684155541983
102,102,0.12,100,300000.0,40.20000000000015,,113644.8,37.881600000000006,,0.09982532149720952,0.10664834401333483,1.3549185127607515
103,103,0.12,100,300000.0,40.30000000000015,,113696.8,37.898933333333325,,0.09990743987297322,0.1048041396823994,1.3414864457612403
104,104,0.12,100,300000.0,40.40000000000015,,113524.8,37.84159999999999,,0.09990227440365233,0.09547384792683379,1.420436580588588
105,105,0.12,100,300000.0,40.50000000000015,,113467.8,37.8226,,0.09993955902152435,0.09315777290319961,1.4059151294194678
106,106,0.12,100,300000.0,40.60000000000015,,113591.6,37.86386666666667,,0.09990152284700286,0.08880892402980804,1.3553753948634604
107,107,0.12,100,300000.0,40.70000000000015,,113611.6,37.87053333333333,,0.09936165524863724,0.08217983411547695,1.3933469649185495
108,108,0.12,100,300000.0,40.80000000000015,,113637.0,37.879,,0.09991056911864007,0.0814815912076123,1.4395159814310898
109,109,0.12,100,300000.0,40.90000000000016,,113539.6,37.84653333333334,,0.09976209018284976,0.07723339762351958,1.399674628562216
110,110,0.12,100,300000.0,41.00000000000016,,113602.2,37.8674,,0.09978336607616713,0.07229611718756145,1.3810453380613104
111,111,0.12,100,300000.0,41.10000000000016,,113441.2,37.813733333333325,,0.09976802261523401,0.07431963399881328,1.369649667233081
112,112,0.12,100,300000.0,41.20000000000016,,113475.6,37.82520000000001,,0.09972660145374448,0.06889665391257552,1.4393433910865572
113,113,0.12,100,300000.0,41.30000000000016,,113575.4,37.85846666666666,,0.09978785070852324,0.06924279872740133,1.3936280618175378
114,114,0.12,100,300000.0,41.40000000000016,,113642.4,37.8808,,0.09983731678386504,0.0662333516075814,1.3646465148192508
115,115,0.12,100,300000.0,41.50000000000016,,113616.0,37.872,,0.09927535195834594,0.06408609845423563,1.3777158840105423
116,116,0.12,100,300000.0,41.600000000000165,,113450.2,37.81673333333334,,0.0997967294311934,0.06346433000820663,1.3922157442243503
117,117,0.12,100,300000.0,41.700000000000166,,113519.4,37.8398,,0.09983362088634637,0.06253578661471867,1.4247227082194822
118,118,0.12,100,300000.0,41.80000000000017,,113527.4,37.84246666666667,,0.09982632749407117,0.06662270186174385,1.38887802201798
119,119,0.12,100,300000.0,41.90000000000017,,113490.4,37.830133333333336,,0.09967677949312304,0.06452413480132665,1.3808549547367135
120,120,0.12,100,300000.0,42.00000000000017,,113583.2,37.86106666666667,,0.0998875382899058,0.06480524387816072,1.4177160233513453
121,121,0.12,100,300000.0,42.10000000000017,,113529.8,37.84326666666667,,0.09983126086052321,0.06975458081153516,1.3447441461166878
122,122,0.12,100,300000.0,42.20000000000017,,113370.2,37.79006666666666,,0.09978846511066877,0.07010381203186936,1.3541918977102436
123,123,0.12,100,300000.0,42.300000000000175,,113673.6,37.8912,,0.0998801031301724,0.07265945467564547,1.4040935530057832
124,124,0.12,100,300000.0,42.400000000000176,,113455.4,37.81846666666667,,0.09983755723646937,0.0789734342827606,1.4583545807257872
125,125,0.12,100,300000.0,42.50000000000018,,113466.6,37.8222,,0.09985787662029111,0.07789280099876952,1.3502693425222023
126,126,0.12,100,300000.0,42.60000000000018,,113587.2,37.862399999999994,,0.0998556739165764,0.08493991930391953,1.3733800127994291
127,127,0.12,100,300000.0,42.70000000000018,,113631.2,37.87706666666666,,0.09973914513320209,0.08733803199237236,1.4089520081400346
128,128,0.12,100,300000.0,42.80000000000018,,113531.6,37.84386666666667,,0.09357240333060984,0.09035853817468241,1.4177176061223085
129,129,0.12,100,300000.0,42.90000000000018,,113458.2,37.8194,,0.09990223948690016,0.08955682387824977,1.4255707873152392
130,130,0.12,100,300000.0,43.000000000000185,,113537.8,37.84593333333333,,0.09980802218942701,0.10219396594333092,1.35616372320797
131,131,0.12,100,300000.0,43.100000000000186,,113408.8,37.802933333333335,,0.09986993465806789,0.10674013267894672,1.401314891208822
132,132,0.12,100,300000.0,43.20000000000019,,113592.8,37.86426666666667,,0.09985261433291155,0.10937349053159535,1.3683961702983616
133,133,0.12,100,300000.0,43.30000000000019,,113374.2,37.7914,,0.0995476554093017,0.11871399532263456,1.3921579646209883
134,134,0.12,100,300000.0,43.40000000000019,,113518.8,37.8396,,0.09952361323105377,0.124076178939063,1.4530799244237866
135,135,0.12,100,300000.0,43.50000000000019,,113516.8,37.83893333333333,,0.09977639071341857,0.12427403330890197,1.3653993325989346
136,136,0.12,100,300000.0,43.60000000000019,,113579.6,37.859866666666655,,0.09980541223388002,0.1329020274085268,1.373273639803181
137,137,0.12,100,300000.0,43.7000000000002,,113453.4,37.8178,,0.09983467391620307,0.1325103009571674,1.3789576889950503
138,138,0.12,100,300000.0,43.8000000000002,,113373.4,37.79113333333333,,0.09994372464712457,0.13080971237897915,1.4119673428432955
139,139,0.12,100,300000.0,43.9000000000002,,113197.2,37.7324,,0.09986992515818825,0.137104916326416,1.401054254692541
140,140,0.12,100,300000.0,44.0000000000002,,113416.8,37.805600000000005,,0.09976687799271249,0.14807272060831153,1.3858615539004369
141,141,0.12,100,300000.0,44.1000000000002,,113564.4,37.8548,,0.09337001064446956,0.15639979508865193,1.373812823423347
142,142,0.12,100,300000.0,44.2000000000002,,113548.0,37.84933333333333,,0.09993040557549762,0.15931887152699864,1.4220398605306954
143,143,0.12,100,300000.0,44.3000000000002,,113681.4,37.8938,,0.0930998627698405,0.16380780302019193,1.4310527616537787
144,144,0.12,100,300000.0,44.400000000000205,,113490.0,37.83,,0.09983715467201364,0.17774899591680282,1.4245427496979033
145,145,0.12,100,300000.0,44.500000000000206,,113506.6,37.83553333333334,,0.09355156745541224,0.17742364102037927,1.3858194104961847
146,146,0.12,100,300000.0,44.60000000000021,,113476.2,37.8254,,0.09985918714001228,0.1726983073592692,1.3572730003314408
147,147,0.12,100,300000.0,44.70000000000021,,113418.8,37.80626666666667,,0.09987347092993844,0.1793372269586922,1.4080066456743923
148,148,0.12,100,300000.0,44.80000000000021,,113521.0,37.84033333333333,,0.09986914309429837,0.1906424773668441,1.3585562767337471
149,149,0.12,100,300000.0,44.90000000000021,,113630.0,37.876666666666665,,0.09985416118815352,0.18237792732340033,1.3852663118925375
150,150,0.12,100,300000.0,45.00000000000021,,113664.2,37.88806666666667,,0.0992904656122448,0.20497202085581048,1.376178104293518
151,151,0.12,100,300000.0,45.100000000000215,,113589.0,37.863,,0.09959890646430265,0.2005476338317266,1.4255688755018328
152,152,0.12,100,300000.0,45.200000000000216,,113529.2,37.843066666666665,,0.0997167553331252,0.21204327279369137,1.3676281878227992
153,153,0.12,100,300000.0,45.30000000000022,,113489.2,37.82973333333334,,0.09980418849931139,0.2231515519613408,1.4087347399390464
154,154,0.12,100,300000.0,45.40000000000022,,113469.4,37.82313333333333,,0.09984509749609742,0.2157802054420612,1.3593945795659035
155,155,0.12,100,300000.0,45.50000000000022,,113540.6,37.846866666666656,,0.09969913823633193,0.21786552478896665,1.4196301108525724
156,156,0.12,100,300000.0,45.60000000000022,,113697.4,37.899133333333324,,0.0998729588297124,0.23414885981484748,1.3692140379700497
157,157,0.12,100,300000.0,45.70000000000022,,113531.8,37.84393333333334,,0.09991370305714041,0.23337630936078407,1.3785388067933877
158,158,0.12,100,300000.0,45.80000000000023,,113440.6,37.813533333333325,,0.0998837879850953,0.2346747276555206,1.3430220554077894
159,159,0.12,100,300000.0,45.90000000000023,,113432.0,37.81066666666666,,0.09977691240446515,0.23357552637992643,1.4354571147258448
160,160,0.12,100,300000.0,46.00000000000023,,113544.0,37.848,,0.09979679375849741,0.2468009015516004,1.3800435712980528
161,161,0.12,100,300000.0,46.10000000000023,,113703.8,37.90126666666666,,0.09985060027974273,0.2535494598081548,1.3719382373623548
162,162,0.12,100,300000.0,46.20000000000023,,113378.0,37.792666666666655,,0.0998418214007728,0.2700152451069343,1.398620138025572
163,163,0.12,100,300000.0,46.30000000000023,,113509.0,37.836333333333336,,0.09987825489848488,0.2528036361642251,1.3710848504702828
164,164,0.12,100,300000.0,46.40000000000023,,113625.2,37.875066666666655,,0.09993371725729785,0.25893414884081944,1.3505494392314543
165,165,0.12,100,300000.0,46.50000000000024,,113631.2,37.87706666666666,,0.09974555607156217,0.26264912070281826,1.4103588478139903
166,166,0.12,100,300000.0,46.60000000000024,,113464.4,37.821466666666666,,0.09982905984723232,0.28112495346567534,1.3941176507525714
167,167,0.12,100,300000.0,46.70000000000024,,113448.0,37.816,,0.0998369353322289,0.28230747099964226,1.382585399867419
168,168,0.12,100,300000.0,46.80000000000024,,113585.4,37.8618,,0.09955780633922302,0.2825647684787226,1.3892612066832073
169,169,0.12,100,300000.0,46.90000000000024,,113483.8,37.82793333333333,,0.09979635688784469,0.29221190240837747,1.4167019767039286
170,170,0.12,100,300000.0,47.00000000000024,,113479.4,37.826466666666654,,0.09986742740712488,0.2865954481387073,1.355104574167142
171,171,0.12,100,300000.0,47.10000000000024,,113298.2,37.766066666666674,,0.09986475504776136,0.300971584966122,1.3793638001010624
172,172,0.12,100,300000.0,47.20000000000024,,113406.0,37.802,,0.09992385472179137,0.29714293454939683,1.4243879314635388
173,173,0.12,100,300000.0,47.300000000000246,,113474.2,37.82473333333333,,0.09986904625203011,0.3041103640672671,1.4141661835425354
174,174,0.12,100,300000.0,47.40000000000025,,113429.6,37.80986666666666,,0.09972598425804623,0.30586856468088686,1.4101118887946267
175,175,0.12,100,300000.0,47.50000000000025,,113568.8,37.856266666666656,,0.09974415448924387,0.32213629589443754,1.3807254592214646
176,176,0.12,100,300000.0,47.60000000000025,,113289.6,37.7632,,0.09977721826070082,0.3106305496259926,1.364573993767328
177,177,0.12,100,300000.0,47.70000000000025,,113520.2,37.840066666666665,,0.09984809938322883,0.3291925987233888,1.3775090656681876
178,178,0.12,100,300000.0,47.80000000000025,,113433.8,37.81126666666666,,0.0998808045108461,0.3354705223804797,1.3939751125128423
179,179,0.12,100,300000.0,47.900000000000254,,113465.6,37.82186666666666,,0.09952417320191673,0.34058885868154476,1.376561974399922
180,180,0.12,100,300000.0,48.000000000000256,,113161.6,37.720533333333336,,0.0998095097359368,0.3402151801526867,1.3540482548216897
181,181,0.12,100,300000.0,48.10000000000026,,113583.4,37.86113333333334,,0.099775646012381,0.33690938903812456,1.390291010390626
182,182,0.12,100,300000.0,48.20000000000026,,113499.2,37.83306666666667,,0.09980541648263001,0.34506133883597184,1.3888180844012172
183,183,0.12,100,300000.0,48.30000000000026,,113403.8,37.80126666666667,,0.09990272383054728,0.34543753306772984,1.4479692031962823
184,184,0.12,100,300000.0,48.40000000000026,,113437.6,37.81253333333333,,0.09987405195564632,0.3538364581028985,1.392353900784062
185,185,0.12,100,300000.0,48.50000000000026,,113353.0,37.78433333333333,,0.0998442056981304,0.35951194063996794,1.440466418630857
186,186,0.12,100,300000.0,48.60000000000026,,113406.2,37.80206666666666,,0.0998463861120797,0.36622348455077425,1.4133298175001423
187,187,0.12,100,300000.0,48.700000000000266,,113462.6,37.82086666666667,,0.0998988773039741,0.3688708415933192,1.4103508931137891
188,188,0.12,100,300000.0,48.80000000000027,,113556.0,37.852,,0.09981815609411056,0.3783935370602304,1.3895705015360993
189,189,0.12,100,300000.0,48.90000000000027,,113522.6,37.84086666666667,,0.09985099234486938,0.37865141801491625,1.3576245982495059
190,190,0.12,100,300000.0,49.00000000000027,,113448.0,37.816,,0.09985386254813305,0.3916027263710733,1.3947366356567308
191,191,0.12,100,300000.0,49.10000000000027,,113640.4,37.880133333333326,,0.09989503600974103,0.4009016957590683,1.41547729066122
192,192,0.12,100,300000.0,49.20000000000027,,113430.0,37.81,,0.09983923015473976,0.37588352236526246,1.374521483838847
193,193,0.12,100,300000.0,49.300000000000274,,113267.2,37.75573333333334,,0.0935089775124832,0.3945597178126295,1.3336344051303732
194,194,0.12,100,300000.0,49.40000000000028,,113242.8,37.7476,,0.09937711296792313,0.4262387066537182,1.323205868176836
195,195,0.12,100,300000.0,49.50000000000028,,113341.8,37.7806,,0.09993863324612275,0.39731859413699366,1.3865124828710031
196,196,0.12,100,300000.0,49.60000000000028,,113520.0,37.84,,0.09994281357401459,0.4266699749420112,1.386552294639078
197,197,0.12,100,300000.0,49.70000000000028,,113700.4,37.90013333333333,,0.09983578268079896,0.4261464061125466,1.3511433856218684
198,198,0.12,100,300000.0,49.80000000000028,,113311.6,37.770533333333326,,0.09989571543321178,0.4251326875732488,1.4410045024619345
199,199,0.12,100,300000.0,49.90000000000028,,113394.6,37.7982,,0.09988229213628584,0.4354420656953121,1.412568167334167
