,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,M1.shortRadius,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
62,62,0.12,100,300000.0,36.20000000000009,,22706.92,7.568973333333334,,0.019962425393250095,0.07980484655280581,0.2717155670730115
63,63,0.12,100,300000.0,36.30000000000009,,22736.4,7.578799999999998,,0.019960947813902973,0.07671980314015776,0.28840487409610766
64,64,0.12,100,300000.0,36.40000000000009,,22685.04,7.56168,,0.018698913229468976,0.0766697092023548,0.27103442943049927
65,65,0.12,100,300000.0,36.50000000000009,,22731.28,7.577093333333333,,0.01997175502742493,0.07413134810931418,0.28137258886643857
66,66,0.12,100,300000.0,36.600000000000094,,22767.84,7.589279999999999,,0.019924195715177572,0.07362400201063089,0.27723334805252203
67,67,0.12,100,300000.0,36.700000000000095,,22713.2,7.571066666666666,,0.01996762009976521,0.07044619156721141,0.2738910229620692
68,68,0.12,100,300000.0,36.8000000000001,,22710.0,7.57,,0.019976373476862364,0.067529561877028,0.2787877070997212
69,69,0.12,100,300000.0,36.9000000000001,,22699.48,7.566493333333333,,0.019959157962262566,0.06656368724004856,0.2877429983314238
70,70,0.12,100,300000.0,37.0000000000001,,22772.36,7.5907866666666655,,0.019986596393893025,0.0639606581428936,0.2714381734720007
71,71,0.12,100,300000.0,37.1000000000001,,22736.2,7.578733333333334,,0.01998340966435478,0.06368171491662496,0.27835789150202206
72,72,0.12,100,300000.0,37.2000000000001,,22740.76,7.580253333333334,,0.019960242504224086,0.05953740365576256,0.27293737642960386
73,73,0.12,100,300000.0,37.3000000000001,,22697.76,7.565920000000002,,0.019974627942470416,0.05953015873347898,0.2703655796935513
74,74,0.12,100,300000.0,37.400000000000105,,22735.84,7.578613333333334,,0.01996863767178752,0.060255329915912384,0.2812464770119717
75,75,0.12,100,300000.0,37.50000000000011,,22715.6,7.571866666666666,,0.01998221791736455,0.055055599733370895,0.26981906071190476
76,76,0.12,100,300000.0,37.60000000000011,,22708.2,7.569399999999998,,0.019966561448623,0.05386153543682291,0.28047741184028474
77,77,0.12,100,300000.0,37.70000000000011,,22685.64,7.56188,,0.019900996913597736,0.055981351949428805,0.28304014024567276
78,78,0.12,100,300000.0,37.80000000000011,,22754.68,7.584893333333331,,0.01995706784091055,0.050657253363279184,0.26924614818754367
79,79,0.12,100,300000.0,37.90000000000011,,22695.12,7.56504,,0.01869293229118908,0.05118064807721847,0.2911910194223919
80,80,0.12,100,300000.0,38.000000000000114,,22716.52,7.572173333333333,,0.019987283896620057,0.0498476933577935,0.27228987229740204
81,81,0.12,100,300000.0,38.10000000000012,,22713.52,7.571173333333334,,0.01996569509353833,0.048382229637980216,0.27870356681065805
82,82,0.12,100,300000.0,38.20000000000012,,22776.64,7.592213333333333,,0.01999120021746364,0.04641767971726575,0.2792049648443822
83,83,0.12,100,300000.0,38.30000000000012,,22695.92,7.5653066666666655,,0.019991890413237456,0.04562618206871495,0.27522902399446114
84,84,0.12,100,300000.0,38.40000000000012,,22687.24,7.562413333333333,,0.01998177401920316,0.04523369828151234,0.276675631383148
85,85,0.12,100,300000.0,38.50000000000012,,22688.68,7.5628933333333315,,0.019980540217655968,0.042169549904403233,0.278802801423751
86,86,0.12,100,300000.0,38.60000000000012,,22739.08,7.579693333333334,,0.019973746599964096,0.04249835868693596,0.2765448464443413
87,87,0.12,100,300000.0,38.70000000000013,,22716.16,7.572053333333333,,0.019950714627416342,0.041322543842190286,0.27614753969504363
88,88,0.12,100,300000.0,38.800000000000125,,22715.64,7.57188,,0.01994849354489645,0.039496564230267914,0.27025409331356115
89,89,0.12,100,300000.0,38.90000000000013,,22732.2,7.5774,,0.019956723615804323,0.03737355247142224,0.27765860736892234
90,90,0.12,100,300000.0,39.00000000000013,,22673.76,7.55792,,0.019983277388308802,0.034413472801839984,0.28392262871663165
91,91,0.12,100,300000.0,39.10000000000013,,22675.4,7.558466666666666,,0.019982088061709646,0.0345659648819227,0.27754418589310476
92,92,0.12,100,300000.0,39.20000000000013,,22689.4,7.563133333333333,,0.01995491601529409,0.034449828434421716,0.28230594144296284
93,93,0.12,100,300000.0,39.30000000000013,,22692.44,7.564146666666667,,0.019990489149617475,0.03479985443008607,0.2662002356012094
94,94,0.12,100,300000.0,39.40000000000013,,22697.0,7.565666666666667,,0.01997735511199892,0.03199110867348872,0.27801899785492373
95,95,0.12,100,300000.0,39.500000000000135,,22700.16,7.566720000000002,,0.01996317874158024,0.030388243750853496,0.2732768433563664
96,96,0.12,100,300000.0,39.600000000000136,,22752.16,7.584053333333334,,0.019974637027463014,0.02895219855578453,0.2805302869877808
97,97,0.12,100,300000.0,39.70000000000014,,22751.6,7.583866666666667,,0.019976825030080365,0.027408690746829584,0.2779269825194793
98,98,0.12,100,300000.0,39.80000000000014,,22747.32,7.58244,,0.01994112682798629,0.025145407154454336,0.27557387019089774
99,99,0.12,100,300000.0,39.90000000000014,,22705.24,7.568413333333335,,0.019967372674091165,0.026566289205588133,0.2806877914115109
100,100,0.12,100,300000.0,40.00000000000014,,22725.04,7.575013333333333,,0.01987739763739341,0.024341654279731,0.2768237028153769
101,101,0.12,100,300000.0,40.10000000000014,,22686.52,7.562173333333335,,0.01996256633544533,0.023225402352973414,0.27919368311083964
102,102,0.12,100,300000.0,40.20000000000015,,22728.96,7.57632,,0.019965064299441903,0.021329668802666964,0.2709837025521503
103,103,0.12,100,300000.0,40.30000000000015,,22739.36,7.579786666666665,,0.01998148797459464,0.02096082793647988,0.2682972891522481
104,104,0.12,100,300000.0,40.40000000000015,,22704.96,7.568319999999998,,0.019980454880730462,0.01909476958536676,0.2840873161177176
105,105,0.12,100,300000.0,40.50000000000015,,22693.56,7.56452,,0.019987911804304877,0.018631554580639927,0.28118302588389354
106,106,0.12,100,300000.0,40.60000000000015,,22718.32,7.572773333333333,,0.01998030456940057,0.017761784805961613,0.27107507897269206
107,107,0.12,100,300000.0,40.70000000000015,,22722.32,7.574106666666667,,0.019872331049727448,0.016435966823095394,0.2786693929837099
108,108,0.12,100,300000.0,40.80000000000015,,22727.4,7.575800000000002,,0.019982113823728012,0.01629631824152246,0.287903196286218
109,109,0.12,100,300000.0,40.90000000000016,,22707.92,7.569306666666667,,0.01995241803656995,0.015446679524703915,0.2799349257124432
110,110,0.12,100,300000.0,41.00000000000016,,22720.44,7.573479999999998,,0.019956673215233423,0.014459223437512289,0.27620906761226205
111,111,0.12,100,300000.0,41.10000000000016,,22688.24,7.562746666666666,,0.019953604523046807,0.014863926799762653,0.2739299334466162
112,112,0.12,100,300000.0,41.20000000000016,,22695.12,7.5650400000000015,,0.019945320290748896,0.013779330782515104,0.28786867821731144
113,113,0.12,100,300000.0,41.30000000000016,,22715.08,7.571693333333333,,0.01995757014170465,0.013848559745480264,0.2787256123635076
114,114,0.12,100,300000.0,41.40000000000016,,22728.48,7.576159999999998,,0.019967463356773008,0.01324667032151628,0.2729293029638501
115,115,0.12,100,300000.0,41.50000000000016,,22723.2,7.5744,,0.01985507039166919,0.012817219690847124,0.2755431768021085
116,116,0.12,100,300000.0,41.600000000000165,,22690.04,7.563346666666667,,0.01995934588623868,0.012692866001641327,0.2784431488448701
117,117,0.12,100,300000.0,41.700000000000166,,22703.88,7.567960000000002,,0.01996672417726927,0.012507157322943736,0.28494454164389643
118,118,0.12,100,300000.0,41.80000000000017,,22705.48,7.568493333333333,,0.019965265498814232,0.013324540372348767,0.277775604403596
119,119,0.12,100,300000.0,41.90000000000017,,22698.08,7.566026666666668,,0.019935355898624607,0.01290482696026533,0.2761709909473427
120,120,0.12,100,300000.0,42.00000000000017,,22716.64,7.572213333333335,,0.019977507657981165,0.012961048775632145,0.28354320467026906
121,121,0.12,100,300000.0,42.10000000000017,,22705.96,7.568653333333335,,0.019966252172104647,0.013950916162307031,0.2689488292233376
122,122,0.12,100,300000.0,42.20000000000017,,22674.04,7.558013333333332,,0.019957693022133755,0.014020762406373871,0.2708383795420487
123,123,0.12,100,300000.0,42.300000000000175,,22734.72,7.578239999999998,,0.01997602062603448,0.014531890935129094,0.28081871060115665
124,124,0.12,100,300000.0,42.400000000000176,,22691.08,7.563693333333336,,0.019967511447293872,0.01579468685655212,0.29167091614515744
125,125,0.12,100,300000.0,42.50000000000018,,22693.32,7.5644399999999985,,0.019971575324058223,0.015578560199753904,0.27005386850444046
126,126,0.12,100,300000.0,42.60000000000018,,22717.44,7.572479999999999,,0.01997113478331528,0.016987983860783908,0.2746760025598859
127,127,0.12,100,300000.0,42.70000000000018,,22726.24,7.575413333333331,,0.019947829026640416,0.017467606398474476,0.2817904016280069
128,128,0.12,100,300000.0,42.80000000000018,,22706.32,7.5687733333333345,,0.018714480666121965,0.018071707634936485,0.2835435212244617
129,129,0.12,100,300000.0,42.90000000000018,,22691.64,7.56388,,0.019980447897380037,0.017911364775649957,0.28511415746304786
130,130,0.12,100,300000.0,43.000000000000185,,22707.56,7.569186666666667,,0.0199616044378854,0.020438793188666184,0.271232744641594
131,131,0.12,100,300000.0,43.100000000000186,,22681.76,7.5605866666666675,,0.01997398693161358,0.021348026535789343,0.2802629782417644
132,132,0.12,100,300000.0,43.20000000000019,,22718.56,7.5728533333333345,,0.019970522866582317,0.02187469810631907,0.2736792340596723
133,133,0.12,100,300000.0,43.30000000000019,,22674.84,7.55828,,0.019909531081860336,0.023742799064526917,0.27843159292419767
134,134,0.12,100,300000.0,43.40000000000019,,22703.76,7.567919999999998,,0.01990472264621076,0.024815235787812605,0.29061598488475726
135,135,0.12,100,300000.0,43.50000000000019,,22703.36,7.567786666666666,,0.019955278142683712,0.024854806661780394,0.27307986651978694
136,136,0.12,100,300000.0,43.60000000000019,,22715.92,7.5719733333333314,,0.019961082446776003,0.02658040548170536,0.2746547279606362
137,137,0.12,100,300000.0,43.7000000000002,,22690.68,7.56356,,0.019966934783240617,0.02650206019143348,0.27579153779901006
138,138,0.12,100,300000.0,43.8000000000002,,22674.68,7.558226666666667,,0.01998874492942491,0.026161942475795837,0.2823934685686591
139,139,0.12,100,300000.0,43.9000000000002,,22639.44,7.54648,,0.01997398503163765,0.0274209832652832,0.2802108509385082
140,140,0.12,100,300000.0,44.0000000000002,,22683.36,7.56112,,0.019953375598542492,0.029614544121662305,0.27717231078008736
141,141,0.12,100,300000.0,44.1000000000002,,22712.88,7.570959999999999,,0.018674002128893915,0.03127995901773038,0.2747625646846694
142,142,0.12,100,300000.0,44.2000000000002,,22709.6,7.569866666666667,,0.01998608111509952,0.03186377430539973,0.2844079721061391
143,143,0.12,100,300000.0,44.3000000000002,,22736.28,7.57876,,0.018619972553968096,0.032761560604038384,0.28621055233075576
144,144,0.12,100,300000.0,44.400000000000205,,22698.0,7.566,,0.019967430934402727,0.03554979918336056,0.28490854993958065
145,145,0.12,100,300000.0,44.500000000000206,,22701.32,7.5671066666666675,,0.018710313491082448,0.035484728204075854,0.27716388209923687
146,146,0.12,100,300000.0,44.60000000000021,,22695.24,7.56508,,0.019971837428002456,0.03453966147185384,0.2714546000662882
147,147,0.12,100,300000.0,44.70000000000021,,22683.76,7.561253333333336,,0.019974694185987688,0.03586744539173844,0.28160132913487845
148,148,0.12,100,300000.0,44.80000000000021,,22704.2,7.568066666666666,,0.01997382861885967,0.038128495473368815,0.27171125534674945
149,149,0.12,100,300000.0,44.90000000000021,,22726.0,7.575333333333333,,0.019970832237630704,0.03647558546468006,0.27705326237850747
150,150,0.12,100,300000.0,45.00000000000021,,22732.84,7.577613333333333,,0.019858093122448964,0.0409944041711621,0.2752356208587036
151,151,0.12,100,300000.0,45.100000000000215,,22717.8,7.572599999999999,,0.01991978129286053,0.04010952676634532,0.28511377510036656
152,152,0.12,100,300000.0,45.200000000000216,,22705.84,7.5686133333333325,,0.019943351066625044,0.04240865455873828,0.2735256375645599
153,153,0.12,100,300000.0,45.30000000000022,,22697.84,7.565946666666667,,0.01996083769986228,0.04463031039226816,0.2817469479878093
154,154,0.12,100,300000.0,45.40000000000022,,22693.88,7.5646266666666655,,0.01996901949921948,0.04315604108841224,0.2718789159131807
155,155,0.12,100,300000.0,45.50000000000022,,22708.12,7.569373333333333,,0.019939827647266383,0.043573104957793325,0.2839260221705145
156,156,0.12,100,300000.0,45.60000000000022,,22739.48,7.579826666666666,,0.01997459176594248,0.046829771962969495,0.2738428075940099
157,157,0.12,100,300000.0,45.70000000000022,,22706.36,7.568786666666669,,0.019982740611428084,0.046675261872156815,0.27570776135867753
158,158,0.12,100,300000.0,45.80000000000023,,22688.12,7.562706666666665,,0.01997675759701906,0.046934945531104125,0.26860441108155786
159,159,0.12,100,300000.0,45.90000000000023,,22686.4,7.562133333333333,,0.019955382480893034,0.04671510527598529,0.287091422945169
160,160,0.12,100,300000.0,46.00000000000023,,22708.8,7.5695999999999986,,0.019959358751699484,0.04936018031032008,0.27600871425961054
161,161,0.12,100,300000.0,46.10000000000023,,22740.76,7.580253333333332,,0.01997012005594854,0.05070989196163096,0.274387647472471
162,162,0.12,100,300000.0,46.20000000000023,,22675.6,7.558533333333331,,0.01996836428015456,0.05400304902138686,0.2797240276051144
163,163,0.12,100,300000.0,46.30000000000023,,22701.8,7.567266666666666,,0.01997565097969698,0.05056072723284501,0.27421697009405654
164,164,0.12,100,300000.0,46.40000000000023,,22725.04,7.575013333333331,,0.01998674345145957,0.051786829768163886,0.27010988784629086
165,165,0.12,100,300000.0,46.50000000000024,,22726.24,7.575413333333331,,0.01994911121431244,0.05252982414056365,0.28207176956279806
166,166,0.12,100,300000.0,46.60000000000024,,22692.88,7.564293333333333,,0.01996581196944646,0.056224990693135066,0.2788235301505143
167,167,0.12,100,300000.0,46.70000000000024,,22689.6,7.563199999999998,,0.019967387066445776,0.05646149419992845,0.27651707997348374
168,168,0.12,100,300000.0,46.80000000000024,,22717.08,7.57236,,0.019911561267844605,0.05651295369574452,0.27785224133664144
169,169,0.12,100,300000.0,46.90000000000024,,22696.76,7.565586666666666,,0.019959271377568935,0.058442380481675486,0.2833403953407857
170,170,0.12,100,300000.0,47.00000000000024,,22695.88,7.565293333333331,,0.019973485481424972,0.05731908962774145,0.2710209148334284
171,171,0.12,100,300000.0,47.10000000000024,,22659.64,7.553213333333335,,0.019972951009552275,0.0601943169932244,0.2758727600202125
172,172,0.12,100,300000.0,47.20000000000024,,22681.2,7.560399999999999,,0.019984770944358275,0.05942858690987936,0.28487758629270776
173,173,0.12,100,300000.0,47.300000000000246,,22694.84,7.564946666666666,,0.01997380925040602,0.06082207281345342,0.2828332367085071
174,174,0.12,100,300000.0,47.40000000000025,,22685.92,7.561973333333331,,0.01994519685160924,0.06117371293617738,0.2820223777589253
175,175,0.12,100,300000.0,47.50000000000025,,22713.76,7.571253333333333,,0.019948830897848775,0.0644272591788875,0.27614509184429287
176,176,0.12,100,300000.0,47.60000000000025,,22657.92,7.5526399999999985,,0.01995544365214016,0.06212610992519853,0.2729147987534656
177,177,0.12,100,300000.0,47.70000000000025,,22704.04,7.568013333333333,,0.019969619876645767,0.06583851974467776,0.27550181313363753
178,178,0.12,100,300000.0,47.80000000000025,,22686.76,7.562253333333333,,0.019976160902169228,0.06709410447609594,0.2787950225025685
179,179,0.12,100,300000.0,47.900000000000254,,22693.12,7.564373333333333,,0.019904834640383343,0.06811777173630895,0.2753123948799844
180,180,0.12,100,300000.0,48.000000000000256,,22632.32,7.544106666666667,,0.01996190194718736,0.06804303603053734,0.27080965096433796
181,181,0.12,100,300000.0,48.10000000000026,,22716.68,7.572226666666669,,0.0199551292024762,0.06738187780762492,0.2780582020781252
182,182,0.12,100,300000.0,48.20000000000026,,22699.84,7.566613333333333,,0.019961083296526,0.06901226776719437,0.2777636168802434
183,183,0.12,100,300000.0,48.30000000000026,,22680.76,7.560253333333333,,0.019980544766109457,0.06908750661354597,0.2895938406392565
184,184,0.12,100,300000.0,48.40000000000026,,22687.52,7.562506666666666,,0.019974810391129263,0.0707672916205797,0.2784707801568124
185,185,0.12,100,300000.0,48.50000000000026,,22670.6,7.556866666666665,,0.01996884113962608,0.07190238812799359,0.2880932837261714
186,186,0.12,100,300000.0,48.60000000000026,,22681.24,7.560413333333335,,0.01996927722241594,0.07324469691015485,0.2826659635000285
187,187,0.12,100,300000.0,48.700000000000266,,22692.52,7.564173333333333,,0.019979775460794828,0.07377416831866382,0.28207017862275785
188,188,0.12,100,300000.0,48.80000000000027,,22711.2,7.570400000000002,,0.019963631218822116,0.07567870741204606,0.27791410030721986
189,189,0.12,100,300000.0,48.90000000000027,,22704.52,7.568173333333334,,0.019970198468973875,0.07573028360298324,0.2715249196499012
190,190,0.12,100,300000.0,49.00000000000027,,22689.6,7.563199999999998,,0.01997077250962661,0.07832054527421466,0.2789473271313462
191,191,0.12,100,300000.0,49.10000000000027,,22728.08,7.576026666666666,,0.019979007201948208,0.08018033915181366,0.283095458132244
192,192,0.12,100,300000.0,49.20000000000027,,22686.0,7.562,,0.019967846030947957,0.0751767044730525,0.27490429676776945
193,193,0.12,100,300000.0,49.300000000000274,,22653.44,7.551146666666667,,0.01870179550249664,0.0789119435625259,0.2667268810260746
194,194,0.12,100,300000.0,49.40000000000028,,22648.56,7.5495199999999985,,0.01987542259358463,0.08524774133074364,0.2646411736353672
195,195,0.12,100,300000.0,49.50000000000028,,22668.36,7.55612,,0.019987726649224557,0.07946371882739875,0.2773024965742007
196,196,0.12,100,300000.0,49.60000000000028,,22704.0,7.568,,0.019988562714802923,0.08533399498840225,0.2773104589278156
197,197,0.12,100,300000.0,49.70000000000028,,22740.08,7.580026666666666,,0.019967156536159787,0.08522928122250933,0.2702286771243737
198,198,0.12,100,300000.0,49.80000000000028,,22662.32,7.554106666666666,,0.019979143086642354,0.08502653751464974,0.2882009004923869
199,199,0.12,100,300000.0,49.90000000000028,,22678.92,7.559639999999998,,0.01997645842725717,0.08708841313906242,0.28251363346683334
