,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,13785.4,13.7854,,0.07333955244097011,0.4885579831947048,1.5433826898062335
35,35,0.12,75,100000.0,,15214.0,15.214000000000002,,0.07487617079197548,0.48186815138918654,1.588833866345013
36,36,0.12,76,100000.0,,16740.6,16.7406,,0.0739857389660756,0.5060496308056952,1.6388548946186134
37,37,0.12,77,100000.0,,18152.4,18.1524,,0.07657213817637114,0.47616356164842727,1.6175882985879255
38,38,0.12,78,100000.0,,19598.2,19.5982,,0.07700007935518727,0.4852751636652098,1.5850362218463692
39,39,0.12,79,100000.0,,21234.8,21.2348,,0.07858847350901497,0.4905607069829688,1.6057306196778705
40,40,0.12,80,100000.0,,22663.4,22.6634,,0.07972003306290956,0.49057826908308366,1.5261329289720764
41,41,0.12,81,100000.0,,24116.4,24.1164,,0.08069738291415263,0.4772442730548552,1.5693638258424618
42,42,0.12,82,100000.0,,25485.6,25.4856,,0.08032956419075674,0.4779880336441124,1.5564111004373975
43,43,0.12,83,100000.0,,26647.0,26.647,,0.08272538046144574,0.47929350068209536,1.4928171985519447
44,44,0.12,84,100000.0,,27845.6,27.8456,,0.08061482379798404,0.48881566910838936,1.5260687550507313
45,45,0.12,85,100000.0,,28976.2,28.9762,,0.08386637942070081,0.5036927628649707,1.5192264958793311
46,46,0.12,86,100000.0,,30167.4,30.1674,,0.08570994532893507,0.5111397033552534,1.5578346607683147
47,47,0.12,87,100000.0,,31346.2,31.3462,,0.08659793942740066,0.4905195440759236,1.5693902043981804
48,48,0.12,88,100000.0,,32488.0,32.488,,0.0877788716366126,0.49175104238625655,1.597291057240173
49,49,0.12,89,100000.0,,33689.8,33.689800000000005,,0.08878935133616038,0.4824590783327688,1.4879094662302823
50,50,0.12,90,100000.0,,34392.2,34.3922,,0.08964268649523319,0.47396251278493,1.4521622908396064
51,51,0.12,91,100000.0,,34982.0,34.982000000000006,,0.09073612119370297,0.4985367163385451,1.4731588037989307
52,52,0.12,92,100000.0,,35362.6,35.3626,,0.09182830202375952,0.5026241600735794,1.439729070926496
53,53,0.12,93,100000.0,,35751.8,35.751799999999996,,0.09278194256536947,0.4954996958636636,1.4110316922909292
54,54,0.12,94,100000.0,,36266.0,36.266,,0.09361817978407315,0.5013212922137988,1.4719524927398993
55,55,0.12,95,100000.0,,36832.6,36.8326,,0.0944121271570964,0.4903001728753973,1.3770743259091711
56,56,0.12,96,100000.0,,37171.0,37.17100000000001,,0.09563446203914909,0.4818125154255325,1.4709212515389551
57,57,0.12,97,100000.0,,37652.8,37.6528,,0.09671647958341792,0.4856914648087581,1.4409503780705213
58,58,0.12,98,100000.0,,37896.0,37.896,,0.09763357291345187,0.4804729757223444,1.4020386317367408
59,59,0.12,99,100000.0,,38015.2,38.01520000000001,,0.09847184802410992,0.4921701988246453,1.3920454339922455
60,60,0.12,100,100000.0,,37764.0,37.764,,0.09927220315009891,0.48195415191751734,1.3728966199214163
61,61,0.12,101,100000.0,,37937.0,37.937,,0.10072419808317648,0.5057614328684917,1.3753874190451427
62,62,0.12,102,100000.0,,37805.6,37.805600000000005,,0.10153704620089173,0.49621522092850445,1.37900015908184
63,63,0.12,103,100000.0,,37855.0,37.855,,0.10278698642774486,0.47792932742294103,1.3706554625227758
64,64,0.12,104,100000.0,,37745.2,37.7452,,0.10382819083183108,0.49220058697458346,1.3159175736367403
65,65,0.12,105,100000.0,,37676.6,37.67659999999999,,0.10461137959928804,0.5045905301767477,1.390731591025649
66,66,0.12,106,100000.0,,37612.4,37.6124,,0.09903644706152498,0.49710256282337406,1.3819680963395267
67,67,0.12,107,100000.0,,37431.0,37.431,,0.10651996781670903,0.48899170918264967,1.362077484111078
68,68,0.12,108,100000.0,,37537.4,37.537400000000005,,0.10781963701170412,0.4820951330051145,1.3067598714006214
69,69,0.12,109,100000.0,,37368.2,37.3682,,0.108672288801003,0.4817396090217424,1.304429731304483
70,70,0.12,110,100000.0,,37039.4,37.0394,,0.10973449056763512,0.4655791684674654,1.3612812121037203
71,71,0.12,111,100000.0,,37149.2,37.14919999999999,,0.10995198100136178,0.48224703596800744,1.298062325538865
72,72,0.12,112,100000.0,,36883.2,36.8832,,0.11178809794481596,0.49027303955931806,1.2724717410277648
73,73,0.12,113,100000.0,,36724.4,36.7244,,0.1126063930412812,0.480287777475772,1.2620969999766063
74,74,0.12,114,100000.0,,36498.6,36.4986,,0.11346084481989464,0.481373608432362,1.286506347577855
75,75,0.12,115,100000.0,,36432.4,36.43240000000001,,0.11466338965121564,0.4999583937888989,1.2763375722570067
76,76,0.12,116,100000.0,,36292.4,36.2924,,0.11530319245190696,0.492423029845766,1.310955429581555
77,77,0.12,117,100000.0,,36134.0,36.134,,0.11593774318131408,0.5184414495117047,1.331681296738836
78,78,0.12,118,100000.0,,36005.2,36.0052,,0.11724123869121852,0.4967072868874983,1.21086714833207
79,79,0.12,119,100000.0,,35923.2,35.923199999999994,,0.11855551816791204,0.48762152632791633,1.2735693493058444
80,80,0.12,120,100000.0,,35974.0,35.974000000000004,,0.11981079478217396,0.492528446722502,1.2742009022876608
81,81,0.12,121,100000.0,,35869.0,35.86900000000001,,0.12071240914636688,0.5104059992615436,1.2564254282203142
82,82,0.12,122,100000.0,,35871.4,35.8714,,0.12123827958569391,0.4833934670157425,1.2617476562094403
83,83,0.12,123,100000.0,,35953.4,35.9534,,0.1225106765714969,0.5098826533291795,1.2111066786496882
84,84,0.12,124,100000.0,,35831.8,35.8318,,0.12236409718408368,0.4841672144253467,1.2114190545757773
85,85,0.12,125,100000.0,,35693.0,35.693,,0.12380362506390837,0.47731077360405005,1.2156332575860485
86,86,0.12,126,100000.0,,35772.8,35.772800000000004,,0.1251342261451441,0.4725151436671964,1.1706856589295072
87,87,0.12,127,100000.0,,35829.4,35.82940000000001,,0.11880585270397316,0.4802234603307952,1.1972150192736488
88,88,0.12,128,100000.0,,35648.4,35.648399999999995,,0.12746718393388506,0.4839126247903296,1.2178863178186758
89,89,0.12,129,100000.0,,35691.0,35.691,,0.1284536936327129,0.48829684622992314,1.1937033830227923
90,90,0.12,130,100000.0,,35691.2,35.6912,,0.12970981516953656,0.502893400725314,1.2005900442793345
91,91,0.12,131,100000.0,,35761.2,35.761199999999995,,0.13082500864864527,0.45770220488464064,1.2267055604006896
92,92,0.12,132,100000.0,,35616.6,35.616600000000005,,0.1318043654627445,0.4978557356062994,1.1881738472587429
93,93,0.12,133,100000.0,,35679.0,35.679,,0.13200363438609203,0.4771640714012877,1.2099311450487027
94,94,0.12,134,100000.0,,35683.0,35.68300000000001,,0.13353919462956015,0.49781779386577774,1.2020387149182512
95,95,0.12,135,100000.0,,35725.0,35.725,,0.13403020298852084,0.4867044593948421,1.171194880394064
96,96,0.12,136,100000.0,,35544.2,35.544200000000004,,0.13556353604031415,0.4832860738749916,1.199410993836408
97,97,0.12,137,100000.0,,35487.8,35.48779999999999,,0.13669058943355025,0.4788877009383904,1.1602454535080355
98,98,0.12,138,100000.0,,35618.0,35.618,,0.13670874773087577,0.5055720081984896,1.1327968286499368
99,99,0.12,139,100000.0,,35501.8,35.501799999999996,,0.1387659074782107,0.49200046718840096,1.1383831699303792
100,100,0.12,140,100000.0,,35746.0,35.746,,0.13934065276381488,0.4827892241743696,1.1379394283310291
101,101,0.12,141,100000.0,,35664.6,35.66459999999999,,0.1396624758955113,0.4810778939188835,1.1726384342592369
102,102,0.12,142,100000.0,,35697.6,35.6976,,0.1417005602440952,0.5014769150320915,1.1532369731673335
103,103,0.12,143,100000.0,,35755.4,35.755399999999995,,0.14274967683294904,0.5009831488182762,1.13967010803113
104,104,0.12,144,100000.0,,35777.8,35.7778,,0.14319798931328478,0.5044231354084593,1.1307095689863629
105,105,0.12,145,100000.0,,35553.4,35.5534,,0.14475225724497703,0.48798659787665954,1.0730207901227868
106,106,0.12,146,100000.0,,35487.0,35.487,,0.14538013604658315,0.4720766387711176,1.088153740941895
107,107,0.12,147,100000.0,,35492.8,35.4928,,0.1449828927555586,0.4897747239644707,1.1386753687385442
108,108,0.12,148,100000.0,,35285.6,35.2856,,0.1475582096148173,0.4811178330817801,1.0855006823522426
109,109,0.12,149,100000.0,,35237.8,35.23780000000001,,0.1486766625658788,0.4895780309986096,1.0756826512586983
110,110,0.12,150,100000.0,,35072.4,35.0724,,0.14963409800219551,0.4930243527639074,1.1209010504057146
111,111,0.12,151,100000.0,,35024.2,35.0242,,0.15068645381559803,0.48907623079217694,1.089157361188644
112,112,0.12,152,100000.0,,34846.8,34.8468,,0.1515912476611845,0.4996331362597376,1.0677111725693376
113,113,0.12,153,100000.0,,34819.6,34.819599999999994,,0.15256629622683135,0.4896014095657291,1.0774798761355202
114,114,0.12,154,100000.0,,34697.8,34.6978,,0.15375367220833028,0.4767821902313396,1.0656878804512109
115,115,0.12,155,100000.0,,34558.6,34.5586,,0.1541881008231826,0.5097049388697507,1.0772606160843057
116,116,0.12,156,100000.0,,34557.6,34.557599999999994,,0.1556372778172488,0.4980068121087372,1.0677804151891233
117,117,0.12,157,100000.0,,34303.6,34.3036,,0.1562221525092525,0.4838142998770823,1.072778837224307
118,118,0.12,158,100000.0,,34278.4,34.2784,,0.15762122421657523,0.4857804372271856,1.0728614545919695
119,119,0.12,159,100000.0,,34159.4,34.1594,,0.15853655560219976,0.47710324372172574,1.048409368177253
120,120,0.12,160,100000.0,,34207.8,34.2078,,0.15955502657696455,0.4819805910702365,1.1068754345585736
121,121,0.12,161,100000.0,,33988.4,33.9884,,0.15856472371123115,0.47863495235635295,1.0755076616265415
122,122,0.12,162,100000.0,,33822.8,33.822799999999994,,0.16164588386340029,0.513620391109834,1.0271267961203423
123,123,0.12,163,100000.0,,33829.2,33.8292,,0.16285067365251962,0.486941533662366,1.0272060163286902
124,124,0.12,164,100000.0,,33423.6,33.4236,,0.163191535891292,0.47914713953774857,1.0027507551101382
125,125,0.12,165,100000.0,,33141.0,33.141000000000005,,0.1613080992649429,0.4948127912789067,1.0473973007599815
126,126,0.12,166,100000.0,,32675.6,32.675599999999996,,0.16522882390771657,0.49636979154555766,1.021721473669096
127,127,0.12,167,100000.0,,32512.4,32.5124,,0.16577106192364682,0.4792006696139729,1.0183840804516184
128,128,0.12,168,100000.0,,32039.8,32.0398,,0.16762147750569056,0.5015986358010339,1.0175682238113088
129,129,0.12,169,100000.0,,31889.8,31.8898,,0.16870483500798059,0.49515652588377657,1.00047688945874
130,130,0.12,170,100000.0,,31450.6,31.4506,,0.16952353567350542,0.498514021604722,0.9999995529463487
131,131,0.12,171,100000.0,,31182.8,31.182800000000004,,0.1697151843894062,0.47506339743008646,1.0020901279442564
132,132,0.12,172,100000.0,,30745.6,30.745600000000003,,0.17172539786026275,0.4660704637230594,1.0344154077682008
133,133,0.12,173,100000.0,,30361.4,30.3614,,0.17249707424634267,0.4841255195775443,1.0345970125000703
134,134,0.12,174,100000.0,,30156.8,30.156800000000004,,0.1732454064547028,0.4712244125180044,0.9856696958054801
135,135,0.12,175,100000.0,,29459.8,29.4598,,0.1746380320696062,0.4817041757961944,0.9995662519780946
136,136,0.12,176,100000.0,,28899.6,28.899600000000003,,0.1756370345248172,0.4794820064501019,0.9980888795528282
137,137,0.12,177,100000.0,,28335.2,28.3352,,0.16404329374423937,0.4948626894423436,0.9880470839397271
138,138,0.12,178,100000.0,,27692.8,27.692800000000005,,0.17746969096311888,0.4995821672571338,0.9706107544304287
139,139,0.12,179,100000.0,,27030.6,27.030600000000003,,0.1783298910094686,0.49801633199702694,0.9685462115334944
140,140,0.12,180,100000.0,,26522.2,26.5222,,0.17905649543154709,0.47590272714843007,0.9945780319795875
141,141,0.12,181,100000.0,,25981.6,25.9816,,0.1800728618882772,0.47529584147083714,0.9851504326188728
142,142,0.12,182,100000.0,,25384.8,25.3848,,0.1809823561352857,0.5079223840808865,0.9679330659407904
143,143,0.12,183,100000.0,,24435.0,24.435,,0.18232770740304433,0.48877773313271694,0.9877449364039415
144,144,0.12,184,100000.0,,23491.0,23.491000000000003,,0.18316673610696624,0.497592540809304,0.9739632731886712
145,145,0.12,185,100000.0,,22435.4,22.4354,,0.18408522233681307,0.4917292575178916,0.9867988590358541
146,146,0.12,186,100000.0,,21345.8,21.3458,,0.18553089991945623,0.4974929032924509,0.97805221614043
147,147,0.12,187,100000.0,,20175.2,20.1752,,0.18618897681761268,0.486330023998041,0.9742924899681618
148,148,0.12,188,100000.0,,19157.2,19.1572,,0.1872068492098037,0.5071693615291576,0.950140311465798
149,149,0.12,189,100000.0,,17947.2,17.947200000000002,,0.1870772045317892,0.4933868383687383,0.9442141581859023
150,150,0.12,190,100000.0,,16587.0,16.587,,0.18966115411412257,0.47364538660585753,0.9745528358543503
151,151,0.12,191,100000.0,,15333.0,15.333,,0.1898090956538056,0.4971085842657155,0.9836091082415731
152,152,0.12,192,100000.0,,14140.6,14.1406,,0.19022683355563,0.4648448778816189,0.9163318409119164
153,153,0.12,193,100000.0,,12916.6,12.916599999999997,,0.19212673885609205,0.4850870726453261,0.9688601604402893
154,154,0.12,194,100000.0,,11860.6,11.8606,,0.19312187896009048,0.49268819207103104,0.9095166343053624
155,155,0.12,195,100000.0,,10731.2,10.7312,,0.1926337123788983,0.480477643138376,0.9792418888538736
156,156,0.12,196,100000.0,,9840.0,9.84,,0.1938516157202116,0.4900070749692997,0.9056491752745964
157,157,0.12,197,100000.0,,8962.2,8.962200000000001,,0.19359913578000487,0.4878182166893117,0.9405478657077304
158,158,0.12,198,100000.0,,8139.399999999999,8.1394,,0.19468004473420136,0.5005728364626044,0.9323513166200835
159,159,0.12,199,100000.0,,7385.6,7.385599999999998,,0.19603373735881177,0.46838240432020894,0.9078146599457037
