,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
34,34,0.12,74,100000.0,,13785.4,13.7854,,0.07319484661386469,0.5041694768732293,0.02187136208453904
35,35,0.12,75,100000.0,,15255.2,15.255199999999999,,0.07454260313909629,0.4907596947271234,0.021353688874255816
36,36,0.12,76,100000.0,,16733.6,16.733600000000003,,0.07554499394875619,0.47399126406438413,0.020751168319575086
37,37,0.12,77,100000.0,,18129.8,18.1298,,0.07677952007945235,0.5043009202636832,0.02053941089940068
38,38,0.12,78,100000.0,,19574.2,19.5742,,0.07720923918606673,0.5094548666500361,0.02100976049560472
39,39,0.12,79,100000.0,,21185.8,21.1858,,0.07851405502698867,0.4939535781754424,0.020423505746014214
40,40,0.12,80,100000.0,,22739.6,22.7396,,0.07972785046623584,0.49413498923674154,0.020684761638407954
41,41,0.12,81,100000.0,,24039.4,24.0394,,0.08072907524142181,0.510954060079064,0.02020222740704653
42,42,0.12,82,100000.0,,25409.2,25.4092,,0.08182428898371939,0.48127993409643294,0.0205878974938754
43,43,0.12,83,100000.0,,26806.2,26.8062,,0.08256266901257163,0.47647531771425594,0.02002776247636673
44,44,0.12,84,100000.0,,27803.0,27.803,,0.08384652072011249,0.4908146554014376,0.02048188869596119
45,45,0.12,85,100000.0,,28919.8,28.9198,,0.08479977821363889,0.5083209738766092,0.020280840088417483
46,46,0.12,86,100000.0,,30223.0,30.222999999999995,,0.08572443047358717,0.4768172398558824,0.02030023949928568
47,47,0.12,87,100000.0,,31494.8,31.494800000000005,,0.08675685832778582,0.5121755679177744,0.02051214077991652
48,48,0.12,88,100000.0,,32567.6,32.567600000000006,,0.08768939260862965,0.48033916757479184,0.01958560359375108
49,49,0.12,89,100000.0,,33437.6,33.4376,,0.08887580856697638,0.5047493594225104,0.02066214527728647
50,50,0.12,90,100000.0,,34500.6,34.500600000000006,,0.0889049384937323,0.5044582639165558,0.020082225344977896
51,51,0.12,91,100000.0,,34985.2,34.9852,,0.0906655925466964,0.4813707611061118,0.020239181085264187
52,52,0.12,92,100000.0,,35527.4,35.5274,,0.09141848320043663,0.5064343530107367,0.019502551964042426
53,53,0.12,93,100000.0,,35787.4,35.787400000000005,,0.09281592979776009,0.5078678023589867,0.019382904953258073
54,54,0.12,94,100000.0,,36263.6,36.2636,,0.09333682571119085,0.5064183113278438,0.019442099777069895
55,55,0.12,95,100000.0,,36740.2,36.7402,,0.09467269742484916,0.4885824081810836,0.01955738797333804
56,56,0.12,96,100000.0,,37176.8,37.1768,,0.09526341207658787,0.4805593910367206,0.019472745091399575
57,57,0.12,97,100000.0,,37475.2,37.475199999999994,,0.09630283456261848,0.4980954036175215,0.019265444759339955
58,58,0.12,98,100000.0,,37804.0,37.804,,0.09737371595599027,0.49673378207054847,0.019407923482286805
59,59,0.12,99,100000.0,,38099.4,38.0994,,0.09891169416038961,0.49006295851928544,0.019623591895889896
60,60,0.12,100,100000.0,,37877.6,37.877599999999994,,0.09975919526788461,0.4787697390011324,0.018799852301480645
61,61,0.12,101,100000.0,,37853.6,37.85360000000001,,0.10009333449369535,0.4971565653916378,0.018910529444313047
62,62,0.12,102,100000.0,,37876.0,37.876,,0.10072341214518872,0.4865425117060544,0.01853199988118773
63,63,0.12,103,100000.0,,37911.2,37.911199999999994,,0.10251338485817028,0.49509882877689926,0.019672261086330245
64,64,0.12,104,100000.0,,37985.4,37.985400000000006,,0.10364011733649078,0.48341528174282966,0.019646846330097344
65,65,0.12,105,100000.0,,37618.8,37.6188,,0.10476578821170789,0.49588325809967415,0.019802471486689233
66,66,0.12,106,100000.0,,37544.6,37.5446,,0.10577130663584457,0.48838900508608446,0.01900888559900262
67,67,0.12,107,100000.0,,37479.8,37.4798,,0.10656523930152557,0.5114084382432648,0.019392317261976856
68,68,0.12,108,100000.0,,37432.0,37.432,,0.10742082638164448,0.49235762689754714,0.019415755602768404
69,69,0.12,109,100000.0,,37206.2,37.2062,,0.10849668809830462,0.47491284839523434,0.019030295618249714
70,70,0.12,110,100000.0,,37240.6,37.2406,,0.10967189502136988,0.48544083658029574,0.019910958801107714
71,71,0.12,111,100000.0,,37101.0,37.101,,0.11044975561274555,0.4788548022144942,0.019286684556363776
72,72,0.12,112,100000.0,,36983.0,36.983,,0.11142586238250372,0.48366270159791297,0.01931269225097214
73,73,0.12,113,100000.0,,36771.6,36.7716,,0.11192548821162517,0.49671608598456846,0.01911276673566631
74,74,0.12,114,100000.0,,36756.0,36.756,,0.11280896841364269,0.48124750001885463,0.019561951621753688
75,75,0.12,115,100000.0,,36408.4,36.40839999999999,,0.1141335932415501,0.5170626130072422,0.019108165212411782
76,76,0.12,116,100000.0,,36384.4,36.3844,,0.11556176890372569,0.4998028239207713,0.01918767437483204
77,77,0.12,117,100000.0,,36180.4,36.1804,,0.11672023519427056,0.4855168730701592,0.01864329691032287
78,78,0.12,118,100000.0,,36086.0,36.086,,0.11781867127834858,0.48940328110880926,0.01890230856181896
79,79,0.12,119,100000.0,,36060.0,36.06,,0.11787599325976712,0.4981739107338076,0.01953790630157979
80,80,0.12,120,100000.0,,35908.4,35.9084,,0.1195086945360458,0.4819160573712244,0.01893114173446309
81,81,0.12,121,100000.0,,35929.6,35.92960000000001,,0.12022624715304175,0.48544531101711696,0.01958568543283592
82,82,0.12,122,100000.0,,35884.8,35.884800000000006,,0.12172305751139165,0.49892006709966646,0.019071009657308655
83,83,0.12,123,100000.0,,35831.2,35.8312,,0.12227008499568227,0.49204216006193546,0.01922189330736792
84,84,0.12,124,100000.0,,35809.0,35.809000000000005,,0.12361482564097344,0.48187796713616143,0.018622521387430348
85,85,0.12,125,100000.0,,35819.0,35.819,,0.1242235569549905,0.5086743204284041,0.01913272610197492
86,86,0.12,126,100000.0,,35688.0,35.688,,0.1247237235225242,0.4982152903113796,0.01888337693838924
87,87,0.12,127,100000.0,,35813.0,35.813,,0.1267024610800803,0.48814143268956817,0.018892268612850847
88,88,0.12,128,100000.0,,35798.2,35.7982,,0.12779007059666866,0.4865711312232176,0.018683487943992456
89,89,0.12,129,100000.0,,35751.6,35.7516,,0.1282927813627623,0.49250386017851017,0.019141931447768636
90,90,0.12,130,100000.0,,35678.2,35.678200000000004,,0.12978556863817517,0.47891094783903126,0.019172823967758566
91,91,0.12,131,100000.0,,35682.6,35.6826,,0.13083816548364097,0.4956385907592095,0.018857612720554685
92,92,0.12,132,100000.0,,35510.0,35.510000000000005,,0.1313180520448441,0.48833049405896223,0.018822603320004027
93,93,0.12,133,100000.0,,35665.0,35.665000000000006,,0.13284184942398838,0.4782463007307248,0.018946990389527407
94,94,0.12,134,100000.0,,35719.0,35.71900000000001,,0.13314599012511508,0.5107007078477833,0.018599109263158903
95,95,0.12,135,100000.0,,35702.6,35.702600000000004,,0.13443034232107606,0.4680537690882733,0.0181939018170354
96,96,0.12,136,100000.0,,35618.8,35.6188,,0.13500202051251903,0.4924512076667848,0.01933417539648552
97,97,0.12,137,100000.0,,35524.6,35.5246,,0.13675738933940806,0.4729331604990003,0.019022345531361395
98,98,0.12,138,100000.0,,35545.4,35.5454,,0.13712509631674835,0.48253498829761926,0.018399752277875513
99,99,0.12,139,100000.0,,35546.0,35.54600000000001,,0.13720866147717176,0.5103197276583276,0.019010721926445484
100,100,0.12,140,100000.0,,35595.8,35.5958,,0.1393000576792474,0.4899644590791498,0.01839335104168107
101,101,0.12,141,100000.0,,35649.8,35.6498,,0.14069270556404945,0.48165415695222874,0.01866005360131826
102,102,0.12,142,100000.0,,35578.0,35.577999999999996,,0.14132317389469334,0.4824403834292516,0.01873719790201438
103,103,0.12,143,100000.0,,35742.2,35.7422,,0.14204944787102247,0.4937125719089804,0.018688317014269807
104,104,0.12,144,100000.0,,35661.6,35.66160000000001,,0.1436293413536646,0.4615578752743712,0.01905909064620061
105,105,0.12,145,100000.0,,35618.2,35.6182,,0.14441642602595833,0.4795408008793241,0.01943820596812316
106,106,0.12,146,100000.0,,35494.4,35.4944,,0.1451439552288832,0.4843024726665461,0.018820720237364877
107,107,0.12,147,100000.0,,35439.6,35.4396,,0.14638155850121848,0.5143425037756767,0.018776756682373552
108,108,0.12,148,100000.0,,35304.8,35.3048,,0.14575466930612607,0.4778585775128284,0.018947845610388647
109,109,0.12,149,100000.0,,35131.6,35.1316,,0.13863468247029595,0.5095910090436497,0.018535881485160565
110,110,0.12,150,100000.0,,35198.0,35.198,,0.1493465638161126,0.48852234318271714,0.01908968430605533
111,111,0.12,151,100000.0,,35128.4,35.1284,,0.14028322705385984,0.494892515372137,0.01879685537711957
112,112,0.12,152,100000.0,,34957.6,34.9576,,0.15166094998703555,0.48747982573237814,0.019098153590643284
113,113,0.12,153,100000.0,,34874.4,34.8744,,0.15274970212996095,0.483641099183133,0.018756543959859328
114,114,0.12,154,100000.0,,34763.0,34.76299999999999,,0.15352327582192515,0.4976688053097684,0.01824664116550192
115,115,0.12,155,100000.0,,34528.6,34.5286,,0.15471880682453049,0.49830672773925433,0.019047496956820887
116,116,0.12,156,100000.0,,34370.8,34.370799999999996,,0.1555613477113695,0.48718263826335495,0.018460823256143222
117,117,0.12,157,100000.0,,34425.2,34.425200000000004,,0.1560841597739966,0.5083722358397517,0.019604661348663295
118,118,0.12,158,100000.0,,34306.2,34.3062,,0.157613709956172,0.4680324958446144,0.019377588062996408
119,119,0.12,159,100000.0,,34072.4,34.0724,,0.1583867673626685,0.5039769057405681,0.018189125274939856
120,120,0.12,160,100000.0,,34136.2,34.1362,,0.1592722348384598,0.498931667610883,0.01888823398121815
121,121,0.12,161,100000.0,,33972.2,33.9722,,0.1607525488769454,0.466419715616304,0.01869070705094593
122,122,0.12,162,100000.0,,33991.2,33.9912,,0.16088314902901288,0.4794208557897189,0.018626716041138636
123,123,0.12,163,100000.0,,33780.4,33.7804,,0.16266238153871768,0.49659903208456263,0.019733544909232847
124,124,0.12,164,100000.0,,33493.4,33.4934,,0.1631684611751268,0.48819998342784926,0.019408809620556865
125,125,0.12,165,100000.0,,33239.4,33.2394,,0.1631615886151394,0.48999274265028814,0.01796366592842169
126,126,0.12,166,100000.0,,32839.8,32.8398,,0.16482624259319892,0.4980277542191938,0.019580333220873315
127,127,0.12,167,100000.0,,32494.2,32.4942,,0.16505990601396547,0.49241786304292673,0.01906478770609219
128,128,0.12,168,100000.0,,32173.4,32.1734,,0.1676322763877522,0.4750034395721368,0.01874790352834772
129,129,0.12,169,100000.0,,31824.6,31.8246,,0.1669815563497195,0.4811168938252858,0.018467281375911783
130,130,0.12,170,100000.0,,31455.4,31.4554,,0.16898318378795235,0.48011927150179673,0.019706018322919048
131,131,0.12,171,100000.0,,31185.4,31.1854,,0.17053971859901368,0.49777311058434687,0.019910793394593892
132,132,0.12,172,100000.0,,30685.4,30.6854,,0.17140981551144704,0.49847679750511376,0.018884892816588207
133,133,0.12,173,100000.0,,30406.0,30.406,,0.16970002202298243,0.49851087820989703,0.018683840304298368
134,134,0.12,174,100000.0,,30172.2,30.172200000000004,,0.1735900837275608,0.49137107159063725,0.019140761457360256
135,135,0.12,175,100000.0,,29501.6,29.5016,,0.17440461801367063,0.47420091474511966,0.019604766437677768
136,136,0.12,176,100000.0,,28958.6,28.9586,,0.1754108246828025,0.47456581140208626,0.019370190579205367
137,137,0.12,177,100000.0,,28340.0,28.34,,0.17645170366802743,0.4995819761344144,0.019146960828136623
138,138,0.12,178,100000.0,,27859.4,27.8594,,0.17734823381857723,0.4754499642247502,0.019237584038531
139,139,0.12,179,100000.0,,27127.6,27.1276,,0.17645030849473073,0.4881355483297712,0.019376976168825166
140,140,0.12,180,100000.0,,26532.4,26.5324,,0.1795765615867481,0.49327430323254096,0.018868598033733263
141,141,0.12,181,100000.0,,25827.6,25.8276,,0.18067838135127087,0.48841902890725286,0.01897016072288409
142,142,0.12,182,100000.0,,25430.6,25.4306,,0.1815127376760927,0.4790244741066979,0.018661443393362377
143,143,0.12,183,100000.0,,24529.2,24.5292,,0.18167048773195232,0.4971292709707047,0.019737087351660777
144,144,0.12,184,100000.0,,23494.8,23.4948,,0.182961880713782,0.4920826494935687,0.01909072025796732
145,145,0.12,185,100000.0,,22332.4,22.3324,,0.1840657259134275,0.4829813242706159,0.019749037800272973
146,146,0.12,186,100000.0,,21318.6,21.3186,,0.1852319082255121,0.5073764523997539,0.019670536222752943
147,147,0.12,187,100000.0,,20155.4,20.1554,,0.18607891478752664,0.49189749221366497,0.018762755809244074
148,148,0.12,188,100000.0,,19184.6,19.184600000000003,,0.1866818734401079,0.4871094567896633,0.01823302802141669
149,149,0.12,189,100000.0,,17921.6,17.921599999999994,,0.17572701248104675,0.49809006135451406,0.018846760020538512
150,150,0.12,190,100000.0,,16620.2,16.6202,,0.18661439432598287,0.4959172556169911,0.019335428329920745
151,151,0.12,191,100000.0,,15388.0,15.388,,0.1900194155524161,0.49953944444722725,0.019770246709380854
152,152,0.12,192,100000.0,,14130.6,14.1306,,0.191058603660872,0.48675370999491346,0.01942210193928027
153,153,0.12,193,100000.0,,12934.4,12.9344,,0.19080449332594757,0.5019299864598298,0.01884212357150119
154,154,0.12,194,100000.0,,11784.2,11.784200000000002,,0.1923547360882651,0.49132132838162434,0.01870180361218097
155,155,0.12,195,100000.0,,10816.0,10.816,,0.1929702739270397,0.46271183899355695,0.019223202235791704
156,156,0.12,196,100000.0,,9829.2,9.8292,,0.19350503790747095,0.4951038869908838,0.01894886385331169
157,157,0.12,197,100000.0,,8985.2,8.9852,,0.19518994921734817,0.48728510096810645,0.01902945008569041
158,158,0.12,198,100000.0,,8102.2,8.1022,,0.1955548385108329,0.4686561044704115,0.018782815613113967
159,159,0.12,199,100000.0,,7323.6,7.323599999999998,,0.1979357588603591,0.4761618637797466,0.019132863033153667
