,Simulation Number,ExitSlit.openingHeight,Laser.photonEnergy,Laser.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM
33,33,0.12,73,100000.0,,2502.32,2.50232,,0.014500127052742756,0.09524482508995576,0.004215409086762101
34,34,0.12,74,100000.0,,2757.08,2.75708,,0.014638969322772939,0.10083389537464586,0.004374272416907807
35,35,0.12,75,100000.0,,3051.04,3.0510399999999995,,0.014908520627819258,0.09815193894542468,0.004270737774851163
36,36,0.12,76,100000.0,,3346.72,3.3467200000000004,,0.01510899878975124,0.09479825281287683,0.004150233663915016
37,37,0.12,77,100000.0,,3625.96,3.62596,,0.015355904015890471,0.10086018405273665,0.004107882179880136
38,38,0.12,78,100000.0,,3914.84,3.91484,,0.015441847837213344,0.10189097333000723,0.004201952099120944
39,39,0.12,79,100000.0,,4237.16,4.23716,,0.015702811005397735,0.09879071563508848,0.0040847011492028415
40,40,0.12,80,100000.0,,4547.92,4.54792,,0.01594557009324717,0.0988269978473483,0.004136952327681591
41,41,0.12,81,100000.0,,4807.88,4.80788,,0.016145815048284363,0.10219081201581277,0.004040445481409307
42,42,0.12,82,100000.0,,5081.84,5.08184,,0.016364857796743876,0.0962559868192866,0.004117579498775079
43,43,0.12,83,100000.0,,5361.24,5.36124,,0.016512533802514325,0.09529506354285118,0.004005552495273346
44,44,0.12,84,100000.0,,5560.6,5.560599999999999,,0.016769304144022498,0.09816293108028752,0.0040963777391922395
45,45,0.12,85,100000.0,,5783.96,5.78396,,0.01695995564272778,0.10166419477532183,0.004056168017683497
46,46,0.12,86,100000.0,,6044.6,6.044599999999999,,0.017144886094717433,0.09536344797117648,0.004060047899857136
47,47,0.12,87,100000.0,,6298.96,6.298960000000001,,0.017351371665557162,0.10243511358355488,0.004102428155983304
48,48,0.12,88,100000.0,,6513.52,6.5135200000000015,,0.01753787852172593,0.09606783351495837,0.003917120718750215
49,49,0.12,89,100000.0,,6687.52,6.687519999999999,,0.017775161713395278,0.10094987188450208,0.004132429055457294
50,50,0.12,90,100000.0,,6900.12,6.900120000000001,,0.017780987698746458,0.10089165278331116,0.00401644506899558
51,51,0.12,91,100000.0,,6997.039999999999,6.99704,,0.01813311850933928,0.09627415222122236,0.004047836217052838
52,52,0.12,92,100000.0,,7105.48,7.10548,,0.018283696640087325,0.10128687060214732,0.003900510392808485
53,53,0.12,93,100000.0,,7157.48,7.1574800000000005,,0.018563185959552014,0.10157356047179732,0.003876580990651615
54,54,0.12,94,100000.0,,7252.719999999998,7.252719999999998,,0.018667365142238167,0.10128366226556876,0.00388841995541398
55,55,0.12,95,100000.0,,7348.039999999998,7.34804,,0.018934539484969832,0.09771648163621673,0.003911477594667608
56,56,0.12,96,100000.0,,7435.36,7.43536,,0.019052682415317577,0.09611187820734413,0.003894549018279916
57,57,0.12,97,100000.0,,7495.039999999998,7.495039999999999,,0.019260566912523695,0.09961908072350428,0.0038530889518679913
58,58,0.12,98,100000.0,,7560.8,7.5608,,0.019474743191198057,0.0993467564141097,0.003881584696457361
59,59,0.12,99,100000.0,,7619.88,7.619879999999998,,0.019782338832077924,0.0980125917038571,0.00392471837917798
60,60,0.12,100,100000.0,,7575.519999999999,7.575519999999998,,0.01995183905357692,0.09575394780022647,0.003759970460296129
61,61,0.12,101,100000.0,,7570.719999999998,7.5707200000000014,,0.020018666898739074,0.09943131307832755,0.0037821058888626094
62,62,0.12,102,100000.0,,7575.2,7.575199999999999,,0.020144682429037743,0.09730850234121088,0.0037063999762375465
63,63,0.12,103,100000.0,,7582.239999999998,7.582239999999999,,0.020502676971634055,0.09901976575537984,0.003934452217266049
64,64,0.12,104,100000.0,,7597.08,7.597080000000002,,0.02072802346729816,0.09668305634856593,0.003929369266019469
65,65,0.12,105,100000.0,,7523.76,7.52376,,0.020953157642341576,0.09917665161993484,0.003960494297337846
66,66,0.12,106,100000.0,,7508.92,7.50892,,0.02115426132716891,0.09767780101721689,0.003801777119800524
67,67,0.12,107,100000.0,,7495.960000000002,7.495959999999998,,0.02131304786030512,0.10228168764865292,0.003878463452395371
68,68,0.12,108,100000.0,,7486.399999999999,7.4864,,0.021484165276328897,0.09847152537950941,0.003883151120553681
69,69,0.12,109,100000.0,,7441.239999999998,7.44124,,0.021699337619660922,0.09498256967904686,0.0038060591236499432
70,70,0.12,110,100000.0,,7448.12,7.44812,,0.02193437900427398,0.09708816731605917,0.003982191760221543
71,71,0.12,111,100000.0,,7420.2,7.420199999999999,,0.022089951122549106,0.09577096044289884,0.003857336911272755
72,72,0.12,112,100000.0,,7396.6,7.396600000000001,,0.022285172476500748,0.09673254031958259,0.003862538450194428
73,73,0.12,113,100000.0,,7354.319999999999,7.354319999999999,,0.02238509764232504,0.09934321719691369,0.0038225533471332616
74,74,0.12,114,100000.0,,7351.2,7.3512,,0.022561793682728534,0.09624950000377094,0.003912390324350737
75,75,0.12,115,100000.0,,7281.68,7.28168,,0.022826718648310016,0.10341252260144844,0.0038216330424823567
76,76,0.12,116,100000.0,,7276.88,7.27688,,0.023112353780745137,0.09996056478415424,0.003837534874966408
77,77,0.12,117,100000.0,,7236.08,7.2360799999999985,,0.023344047038854118,0.09710337461403185,0.0037286593820645745
78,78,0.12,118,100000.0,,7217.2,7.2172,,0.02356373425566972,0.09788065622176184,0.003780461712363792
79,79,0.12,119,100000.0,,7212.0,7.212,,0.023575198651953427,0.09963478214676152,0.003907581260315958
80,80,0.12,120,100000.0,,7181.68,7.18168,,0.023901738907209164,0.09638321147424488,0.0037862283468926166
81,81,0.12,121,100000.0,,7185.92,7.185920000000001,,0.024045249430608352,0.09708906220342339,0.003917137086567183
82,82,0.12,122,100000.0,,7176.960000000001,7.176960000000001,,0.024344611502278325,0.09978401341993327,0.003814201931461732
83,83,0.12,123,100000.0,,7166.24,7.16624,,0.024454016999136456,0.09840843201238707,0.003844378661473584
84,84,0.12,124,100000.0,,7161.8,7.1618,,0.024722965128194687,0.09637559342723229,0.0037245042774860697
85,85,0.12,125,100000.0,,7163.8,7.1638,,0.0248447113909981,0.1017348640856808,0.0038265452203949833
86,86,0.12,126,100000.0,,7137.6,7.137600000000001,,0.02494474470450484,0.09964305806227591,0.003776675387677848
87,87,0.12,127,100000.0,,7162.6,7.1626,,0.025340492216016055,0.09762828653791364,0.0037784537225701697
88,88,0.12,128,100000.0,,7159.64,7.15964,,0.02555801411933373,0.0973142262446435,0.003736697588798492
89,89,0.12,129,100000.0,,7150.32,7.150320000000001,,0.025658556272552455,0.09850077203570205,0.0038283862895537274
90,90,0.12,130,100000.0,,7135.64,7.13564,,0.025957113727635032,0.09578218956780625,0.0038345647935517134
91,91,0.12,131,100000.0,,7136.52,7.13652,,0.026167633096728198,0.0991277181518419,0.0037715225441109367
92,92,0.12,132,100000.0,,7102.0,7.102000000000001,,0.026263610408968817,0.09766609881179245,0.003764520664000805
93,93,0.12,133,100000.0,,7133.0,7.133000000000001,,0.02656836988479768,0.09564926014614496,0.003789398077905481
94,94,0.12,134,100000.0,,7143.8,7.1438000000000015,,0.02662919802502301,0.10214014156955666,0.0037198218526317806
95,95,0.12,135,100000.0,,7140.52,7.14052,,0.02688606846421521,0.09361075381765468,0.003638780363407079
96,96,0.12,136,100000.0,,7123.76,7.12376,,0.02700040410250381,0.09849024153335696,0.003866835079297104
97,97,0.12,137,100000.0,,7104.92,7.10492,,0.02735147786788161,0.09458663209980006,0.003804469106272279
98,98,0.12,138,100000.0,,7109.08,7.1090800000000005,,0.02742501926334967,0.09650699765952385,0.0036799504555751024
99,99,0.12,139,100000.0,,7109.2,7.1092,,0.02744173229543435,0.1020639455316655,0.003802144385289097
100,100,0.12,140,100000.0,,7119.160000000001,7.119159999999999,,0.027860011535849483,0.09799289181582996,0.0036786702083362135
101,101,0.12,141,100000.0,,7129.960000000001,7.12996,,0.02813854111280989,0.09633083139044572,0.003732010720263653
102,102,0.12,142,100000.0,,7115.6,7.115599999999999,,0.028264634778938667,0.09648807668585033,0.003747439580402876
103,103,0.12,143,100000.0,,7148.44,7.148439999999999,,0.0284098895742045,0.09874251438179608,0.0037376634028539616
104,104,0.12,144,100000.0,,7132.32,7.132320000000002,,0.02872586827073292,0.09231157505487424,0.0038118181292401223
105,105,0.12,145,100000.0,,7123.64,7.12364,,0.028883285205191667,0.0959081601758648,0.003887641193624632
106,106,0.12,146,100000.0,,7098.88,7.09888,,0.02902879104577664,0.09686049453330922,0.0037641440474729753
107,107,0.12,147,100000.0,,7087.92,7.08792,,0.029276311700243692,0.10286850075513534,0.003755351336474711
108,108,0.12,148,100000.0,,7060.960000000001,7.06096,,0.029150933861225213,0.09557171550256569,0.0037895691220777294
109,109,0.12,149,100000.0,,7026.32,7.02632,,0.0277269364940592,0.10191820180872996,0.003707176297032113
110,110,0.12,150,100000.0,,7039.6,7.0396,,0.02986931276322252,0.09770446863654345,0.0038179368612110665
111,111,0.12,151,100000.0,,7025.68,7.02568,,0.028056645410771967,0.09897850307442739,0.0037593710754239137
112,112,0.12,152,100000.0,,6991.52,6.99152,,0.03033218999740711,0.09749596514647565,0.003819630718128657
113,113,0.12,153,100000.0,,6974.88,6.974880000000001,,0.03054994042599219,0.0967282198366266,0.0037513087919718658
114,114,0.12,154,100000.0,,6952.6,6.9525999999999994,,0.03070465516438503,0.09953376106195368,0.003649328233100384
115,115,0.12,155,100000.0,,6905.719999999999,6.90572,,0.030943761364906095,0.09966134554785086,0.003809499391364177
116,116,0.12,156,100000.0,,6874.160000000001,6.874159999999999,,0.031112269542273908,0.09743652765267101,0.003692164651228644
117,117,0.12,157,100000.0,,6885.039999999999,6.885040000000001,,0.03121683195479932,0.10167444716795032,0.00392093226973266
118,118,0.12,158,100000.0,,6861.24,6.86124,,0.0315227419912344,0.09360649916892289,0.003875517612599281
119,119,0.12,159,100000.0,,6814.48,6.8144800000000005,,0.0316773534725337,0.10079538114811362,0.003637825054987971
120,120,0.12,160,100000.0,,6827.24,6.827240000000001,,0.031854446967691956,0.09978633352217661,0.0037776467962436304
121,121,0.12,161,100000.0,,6794.44,6.79444,,0.03215050977538908,0.0932839431232608,0.0037381414101891855
122,122,0.12,162,100000.0,,6798.24,6.79824,,0.03217662980580257,0.09588417115794377,0.003725343208227727
123,123,0.12,163,100000.0,,6756.08,6.75608,,0.03253247630774354,0.09931980641691254,0.0039467089818465695
124,124,0.12,164,100000.0,,6698.68,6.69868,,0.032633692235025366,0.09763999668556984,0.003881761924111373
125,125,0.12,165,100000.0,,6647.88,6.647880000000001,,0.03263231772302788,0.09799854853005763,0.0035927331856843376
126,126,0.12,166,100000.0,,6567.960000000001,6.567959999999999,,0.032965248518639786,0.09960555084383875,0.003916066644174663
127,127,0.12,167,100000.0,,6498.84,6.49884,,0.0330119812027931,0.09848357260858534,0.003812957541218438
128,128,0.12,168,100000.0,,6434.68,6.43468,,0.03352645527755044,0.09500068791442735,0.003749580705669544
129,129,0.12,169,100000.0,,6364.92,6.36492,,0.033396311269943905,0.09622337876505715,0.003693456275182357
130,130,0.12,170,100000.0,,6291.08,6.291079999999999,,0.033796636757590474,0.09602385430035934,0.003941203664583811
131,131,0.12,171,100000.0,,6237.08,6.23708,,0.034107943719802726,0.09955462211686936,0.003982158678918779
132,132,0.12,172,100000.0,,6137.08,6.137079999999999,,0.034281963102289405,0.09969535950102275,0.0037769785633176415
133,133,0.12,173,100000.0,,6081.2,6.0812,,0.03394000440459649,0.09970217564197939,0.0037367680608596738
134,134,0.12,174,100000.0,,6034.4400000000005,6.034440000000001,,0.03471801674551216,0.09827421431812744,0.0038281522914720514
135,135,0.12,175,100000.0,,5900.32,5.900319999999999,,0.03488092360273413,0.09484018294902392,0.003920953287535554
136,136,0.12,176,100000.0,,5791.719999999999,5.79172,,0.0350821649365605,0.09491316228041725,0.0038740381158410735
137,137,0.12,177,100000.0,,5668.0,5.667999999999999,,0.035290340733605485,0.09991639522688286,0.003829392165627325
138,138,0.12,178,100000.0,,5571.88,5.57188,,0.035469646763715446,0.09508999284495005,0.0038475168077061993
139,139,0.12,179,100000.0,,5425.52,5.425520000000001,,0.03529006169894615,0.09762710966595424,0.0038753952337650327
140,140,0.12,180,100000.0,,5306.48,5.3064800000000005,,0.03591531231734962,0.09865486064650819,0.003773719606746653
141,141,0.12,181,100000.0,,5165.52,5.16552,,0.03613567627025418,0.09768380578145057,0.0037940321445768177
142,142,0.12,182,100000.0,,5086.12,5.086119999999999,,0.03630254753521854,0.09580489482133958,0.0037322886786724753
143,143,0.12,183,100000.0,,4905.84,4.90584,,0.03633409754639046,0.09942585419414093,0.003947417470332155
144,144,0.12,184,100000.0,,4698.96,4.69896,,0.03659237614275639,0.09841652989871374,0.003818144051593464
145,145,0.12,185,100000.0,,4466.48,4.46648,,0.036813145182685504,0.09659626485412316,0.0039498075600545935
146,146,0.12,186,100000.0,,4263.719999999999,4.26372,,0.037046381645102426,0.10147529047995078,0.003934107244550589
147,147,0.12,187,100000.0,,4031.08,4.031079999999999,,0.03721578295750533,0.098379498442733,0.0037525511618488145
148,148,0.12,188,100000.0,,3836.92,3.836920000000001,,0.037336374688021576,0.09742189135793265,0.0036466056042833367
149,149,0.12,189,100000.0,,3584.32,3.5843199999999995,,0.03514540249620935,0.09961801227090282,0.003769352004107703
150,150,0.12,190,100000.0,,3324.04,3.32404,,0.03732287886519657,0.09918345112339821,0.0038670856659841486
151,151,0.12,191,100000.0,,3077.6,3.0776,,0.03800388311048322,0.09990788888944543,0.003954049341876172
152,152,0.12,192,100000.0,,2826.12,2.8261200000000004,,0.0382117207321744,0.09735074199898269,0.0038844203878560537
153,153,0.12,193,100000.0,,2586.88,2.58688,,0.03816089866518951,0.10038599729196596,0.0037684247143002377
154,154,0.12,194,100000.0,,2356.84,2.3568400000000005,,0.03847094721765302,0.09826426567632487,0.0037403607224361936
155,155,0.12,195,100000.0,,2163.2,2.1632,,0.038594054785407936,0.09254236779871139,0.0038446404471583406
156,156,0.12,196,100000.0,,1965.84,1.96584,,0.0387010075814942,0.09902077739817679,0.0037897727706623376
157,157,0.12,197,100000.0,,1797.04,1.79704,,0.03903798984346964,0.09745702019362128,0.0038058900171380823
158,158,0.12,198,100000.0,,1620.44,1.6204399999999999,,0.039110967702166585,0.09373122089408227,0.0037565631226227935
159,159,0.12,199,100000.0,,1464.72,1.4647199999999998,,0.039587151772071824,0.09523237275594934,0.003826572606630733
